itemID,title,gender,style,outline,materials,color,pattern,detail,donning、doffing,URL link
p735,米白字母印花长袖T恤,男款,简约休闲上衣,宽松型,棉质面料,米白、黑,字母印花,圆领设计,穿脱式,https://detail.tmall.com/item.htm?abbucket=2&id=994473804204&mi_id=0000qrYDzybzUI05dtWvqtGi2Wy3D_YrHrzZ_n77U6w3k_k&ns=1&priceTId=213e091217689206190792452e11cb&skuId=5968170568017&spm=a21n57.imgsearch.item.1&utparam=%7B%22aplus_abtest%22%3A%226d8c49859cb4db9cf4cfcbde5bcb1c7c%22%7D&xxc=taobaoSearch
p736,浅蓝工装牛仔裤,男款,潮酷休闲裤装,阔腿型,牛仔面料,浅蓝,工装口袋、金属扣,松紧腰头,穿脱式,https://detail.tmall.com/item.htm?abbucket=2&id=994054677553&mi_id=0000MVVv8M3I2KSTIAHQA7HezO1w1DgXBq_ThKdV9JX8OIA&ns=1&priceTId=213e091217689206315673361e11cb&skuId=6134979722961&spm=a21n57.imgsearch.item.1&utparam=%7B%22aplus_abtest%22%3A%22a2e39afb741797e42b074d0cf961bdb9%22%7D&xxc=taobaoSearch
p737,藏青字母刺绣棒球帽,男款,简约休闲配饰,棒球帽型,棉质面料,藏青、白,字母刺绣,可调节扣,佩戴式,https://dw4.co/t/A/1u8ZXEnYg
p738,酒红麂皮休闲鞋,男款,复古休闲鞋,低帮型,麂皮面料,酒红、白,小标装饰,系带固定,穿脱式,https://dw4.co/t/A/1u8XWSukn
p739,藏青绞花POLO毛衣,男款,复古休闲上衣,宽松型,针织面料,藏青、白,绞花纹理、字母标,POLO领,穿脱式,https://detail.tmall.com/item.htm?abbucket=2&fpChannel=101&fpChannelSig=16c0c07dd8ab267017f972cb73fcf692a5d2cbb7&id=1002456636148&mi_id=0000NztsUgIGakUM7dvsBnUhAng0Ecdn3LOs0_T1wZl_9hY&ns=1&priceTId=213e091217689206877498110e11cb&skuId=6163484546239&spm=a21n57.imgsearch.item.1&utparam=%7B%22aplus_abtest%22%3A%22b97d5e05ce8dd3b688b2383f2f1ca523%22%7D&xxc=taobaoSearch
p740,浅蓝做旧牛仔裤,男款,复古休闲裤装,阔腿型,牛仔面料,浅蓝,做旧缝线,松紧腰头,穿脱式,https://detail.tmall.com/item.htm?abbucket=2&id=977660273376&mi_id=0000HdSLvcKKszNy-6Cklv0SCERg1_M1JXCi9PCDaOHeIzw&ns=1&priceTId=213e091217689207029511383e11cb&skuId=6012106713053&spm=a21n57.imgsearch.item.4&utparam=%7B%22aplus_abtest%22%3A%226a993cc4e9a3a239437ed40946b7d06b%22%7D&xxc=taobaoSearch
p741,藏青白拼色小熊刺绣休闲鞋,男款,可爱休闲鞋,低帮型,麂皮面料,藏青、白、棕,小熊刺绣、品牌标,系带固定,穿脱式,https://dw4.co/t/A/1u8YLWJi5
p742,浅紫拼色连帽冲锋衣,女款,户外休闲外套,宽松型,防风面料,浅紫、深紫,无图案,连帽、拉链口袋,穿脱式,https://detail.tmall.com/item.htm?abbucket=2&fpChannel=101&fpChannelSig=e2665f7390540375abe8a757d35339c3f88f3138&id=993978597870&mi_id=0000IyiBftU7iwQqxF4JJm6KBb4FfLvCy91ddErJiT8SzN4&ns=1&priceTId=213e091217689207511915400e11cb&skuId=6135514015997&spm=a21n57.imgsearch.item.1&utparam=%7B%22aplus_abtest%22%3A%221c33b11a13456d96203327aa9f713f98%22%7D&xxc=taobaoSearch
p743,深紫摇粒绒拉链外套,女款,保暖休闲外套,宽松型,摇粒绒面料,深紫、白,小标装饰,拉链开合、贴袋,穿脱式,https://detail.tmall.com/item.htm?abbucket=2&fpChannel=101&fpChannelSig=e2665f7390540375abe8a757d35339c3f88f3138&id=993978597870&mi_id=0000IyiBftU7iwQqxF4JJm6KBb4FfLvCy91ddErJiT8SzN4&ns=1&priceTId=213e091217689207511915400e11cb&skuId=6135514015997&spm=a21n57.imgsearch.item.1&utparam=%7B%22aplus_abtest%22%3A%221c33b11a13456d96203327aa9f713f98%22%7D&xxc=taobaoSearch
p744,浅蓝做旧牛仔裤,女款,复古休闲裤装,阔腿型,牛仔面料,浅蓝,做旧缝线,松紧腰头,穿脱式,https://detail.tmall.com/item.htm?abbucket=2&fpChannel=101&fpChannelSig=747a8b59055eb464ac52cf1794feec9922fe4c89&id=950683532481&mi_id=0000TU_hbD5XZKMoc5hxcPKDPKvYiayOOt2ln_ihFjySwFc&ns=1&priceTId=213e091217689207708617289e11cb&skuId=6180875795694&spm=a21n57.imgsearch.item.2&utparam=%7B%22aplus_abtest%22%3A%22329411bc668bee97b5665b73e054926c%22%7D&xxc=taobaoSearch
p745,灰底字母棒球帽,通用款,复古休闲配饰,棒球帽型,棉质面料,灰、白,字母刺绣,可调节扣,佩戴式,https://dw4.co/t/A/1u8Z8V3r7
p746,灰橙拼色机能双肩包,通用款,机能休闲包袋,双肩包型,尼龙面料,灰、橙,无图案,多拉链口袋,背负式,https://detail.tmall.com/item.htm?abbucket=2&id=888794721749&mi_id=00005HrU7hvknCVDHJqbUoBS_07EU262BrgWNfEki4P8QZ8&ns=1&priceTId=213e091217689208505565746e11cb&skuId=5734543017895&spm=a21n57.imgsearch.item.2&utparam=%7B%22aplus_abtest%22%3A%2230bf0aa25e16aee94ccff3e282a2ca3c%22%7D&xxc=taobaoSearch
p747,灰黑拼色休闲鞋,女款,潮酷休闲鞋,低帮型,麂皮面料,灰、黑,品牌标装饰,系带固定,穿脱式,https://item.taobao.com/item.htm?abbucket=2&id=950615139515&mi_id=0000JA02gMv1NI53obtEf3HpR2X_s4K_LO3v8R6JEqZiPVI&ns=1&priceTId=213e091217689209025622072e11cb&skuId=6033541250954&spm=a21n57.imgsearch.item.1&utparam=%7B%22aplus_abtest%22%3A%225862cc524551b2401f8ee0b641660cbc%22%7D&xxc=taobaoSearch
p748,浅蓝机甲印花卫衣,男款,潮酷休闲上衣,宽松型,棉质面料,浅蓝、紫,机甲印花、字母,圆领设计,穿脱式,https://detail.tmall.com/item.htm?abbucket=2&id=1007350624612&mi_id=0000nfiDSqGG-yWbXC1jSnmiVU03oA2gWbTTIqP-s7wA8Bg&ns=1&priceTId=213e091217689208698717414e11cb&skuId=6002076261815&spm=a21n57.imgsearch.item.1&utparam=%7B%22aplus_abtest%22%3A%22075c06c9d1271520e6d2be39112d8094%22%7D&xxc=taobaoSearch
p749,浅灰阔腿卫裤,男款,简约休闲裤装,阔腿型,棉质面料,浅灰,小标装饰,松紧腰头,穿脱式,https://e.tb.cn/h.7NSlHIe9MKC5okz?tk=hwmHUUaR2xk
p750,浅灰白拼色休闲鞋,男款,简约休闲鞋,低帮型,皮质面料,浅灰、白、蓝,品牌标装饰,系带固定,穿脱式,https://dw4.co/t/A/1u8XXGuOD
p751,米黑条纹半高领毛衣,男款,复古休闲上衣,宽松型,针织面料,米、黑,条纹装饰,半高领、纽扣设计,穿脱式,https://detail.tmall.com/item.htm?abbucket=2&id=958517063830&mi_id=0000jRqjqqMB5-9QmM-c5LJ0XmdQMT6ewMUmD-3qlVkNcL0&ns=1&priceTId=213e091217689210035221690e11cb&skuId=5913625944898&spm=a21n57.imgsearch.item.1&utparam=%7B%22aplus_abtest%22%3A%2234c9fc94898c48917483e7b9c74ce510%22%7D&xxc=taobaoSearch
p752,深灰做旧牛仔裤,男款,复古休闲裤装,阔腿型,牛仔面料,深灰,做旧缝线,松紧腰头,穿脱式,https://detail.tmall.com/item.htm?abbucket=2&id=991913437095&mi_id=0000JM6_Y5yNFduHUQEXS-IP9t1Sa8BGdGH0ov_HHVDJhcU&ns=1&priceTId=213e091217689210496545500e11cb&skuId=6128935543265&spm=a21n57.imgsearch.item.4&utparam=%7B%22aplus_abtest%22%3A%2228326970b409497a40b071d5929b7d1d%22%7D&xxc=taobaoSearch
p753,米白拼色休闲鞋,男款,简约休闲鞋,低帮型,麂皮、皮质,米白、棕,无图案,系带固定,穿脱式,https://dw4.co/t/A/1u8XAjkkr
p754,米藏青拼色POLO卫衣,男款,复古休闲上衣,宽松型,棉质面料,米、藏青,字母标、条纹装饰,POLO领,穿脱式,https://detail.tmall.com/item.htm?abbucket=2&id=941541897764&mi_id=0000ftu0MZA6lqxAvNa4MhUG-5aYqlCyZ3sAv3eXwsiSfhs&ns=1&priceTId=213e099217689211041644169e1089&skuId=6141931855996&spm=a21n57.imgsearch.item.1&utparam=%7B%22aplus_abtest%22%3A%2269262ee3468d82c06ee185b1fedbfaba%22%7D&xxc=taobaoSearch
p755,黑灰做旧工装牛仔裤,男款,潮酷休闲裤装,阔腿型,牛仔面料,黑灰,做旧缝线、金属扣,松紧腰头,穿脱式,https://e.tb.cn/h.7n4BFt89iTbXiEe?tk=rDgjUUakD7x
p756,浅棕加绒休闲鞋,男款,保暖休闲鞋,低帮型,麂皮面料,浅棕,加绒内里,系带固定,穿脱式,https://dw4.co/t/A/1u8Wmv1pU
p757,多色条纹针织毛衣,男款,复古休闲上衣,宽松型,针织面料,蓝、绿、棕、米,混色条纹,圆领设计,穿脱式,https://detail.tmall.com/item.htm?abbucket=2&id=965120155885&mi_id=00001HrVE76cXOyLYXjl3O-PAA_QWk6EjSWwTdWc9dXxsZ8&ns=1&priceTId=213e099217689211876442501e1089&skuId=5910578513642&spm=a21n57.imgsearch.item.1&utparam=%7B%22aplus_abtest%22%3A%225f61ced34e653474ac749d7ce784575a%22%7D&xxc=taobaoSearch
p758,棕咖工装灯芯绒裤,男款,复古休闲裤装,阔腿型,灯芯绒面料,棕咖,工装口袋、金属扣,松紧腰头,穿脱式,https://detail.tmall.com/item.htm?abbucket=2&id=984085063648&mi_id=0000nD-mA_ZrO0XRgveD8iwCYPEcuIhNLyLDMjUUJ0Vz9Xw&ns=1&priceTId=213e099217689212193714962e1089&skuId=5983053408872&spm=a21n57.imgsearch.item.3&utparam=%7B%22aplus_abtest%22%3A%22686c60e8b8792d8683681aac72939959%22%7D&xxc=taobaoSearch
p759,黑底文字印花托特包,通用款,简约休闲包袋,托特包型,棉质面料,黑、白,文字印花,手提设计,手提式,https://item.taobao.com/item.htm?abbucket=2&id=742047495996&mi_id=0000tAuHlg9NLPAwPxcyNdcOPgZswAdbQe_sXhdBX2xWHvE&ns=1&priceTId=213e099217689212306355936e1089&skuId=5119167593528&spm=a21n57.imgsearch.item.2&utparam=%7B%22aplus_abtest%22%3A%22db7aaa2b93d0f9401f42715bc16b241a%22%7D&xxc=taobaoSearch
p760,浅灰拼色休闲鞋,男款,简约休闲鞋,低帮型,麂皮面料,浅灰、棕,品牌标装饰,系带固定,穿脱式,https://dw4.co/t/A/1u8Xxgvso
p761,浅灰格纹字母连帽卫衣,男款,复古休闲上衣,宽松型,棉质面料,浅灰、蓝,格纹字母印花,连帽、贴袋,穿脱式,https://detail.tmall.com/item.htm?abbucket=2&id=969536286592&mi_id=0000bnSeFQ6sFTn05XW_Vy_gkgN73P1N8duHgXxeesXWpP0&ns=1&priceTId=213e099217689212795691683e1089&skuId=5919413941563&spm=a21n57.imgsearch.item.1&utparam=%7B%22aplus_abtest%22%3A%222e889297f7ccc33bda9bedf66d20c129%22%7D&xxc=taobaoSearch
p762,米黑条纹高领长袖T恤,男款,简约休闲上衣,修身型,棉质面料,米、黑,条纹装饰、小标,高领设计,穿脱式,https://detail.tmall.com/item.htm?abbucket=2&id=973643783036&mi_id=0000bWC27mjHt9hpW1DshaBWea26QS0JP0xOZM2OEdYtqRI&ns=1&priceTId=213e099217689212908212520e1089&skuId=6092675286022&spm=a21n57.imgsearch.item.2&utparam=%7B%22aplus_abtest%22%3A%2213641b9031c610bdaabeb6eea1ca035e%22%7D&xxc=taobaoSearch
p763,深蓝格纹拼接牛仔裤,男款,潮酷休闲裤装,阔腿型,牛仔面料,深蓝、蓝格纹,格纹拼接,松紧腰头,穿脱式,https://detail.tmall.com/item.htm?id=974096434587&ns=1&abbucket=2&xxc=taobaoSearch&mi_id=0000-X1NEr6cZ7XztCA0f3M5UH94i3yVHdIGT04BvXZbl_I&skuId=5927837221606&priceTId=213e099217689213009343208e1089&utparam=%7B%22aplus_abtest%22%3A%22af2ed4ab790dd96f7c1b5ce7e364001e%22%7D&spm=a21n57.imgsearch.item.1
p764,黑底小狗装饰休闲鞋,男款,可爱潮酷鞋,低帮型,帆布面料,黑、多色,小狗挂饰、链条,系带固定,穿脱式,https://dw4.co/t/A/1u8ZjSy3L
p765,荧光黄连帽冲锋衣,男款,户外机能外套,宽松型,防风面料,荧光黄、黑,小标装饰,连帽、拉链口袋,穿脱式,https://detail.tmall.com/item.htm?abbucket=2&fpChannel=101&fpChannelSig=4480eac9d986a86d53ac623c1598648d95c13fbb&id=1004286232230&mi_id=0000gLOE903wZ8OWc09J9b4E4e_xvtPKGqi_rLoB38LZMRE&ns=1&priceTId=213e099217689213324435689e1089&skuId=5993450804908&spm=a21n57.imgsearch.item.1&utparam=%7B%22aplus_abtest%22%3A%22f131ce89269b1903432973269b5646f1%22%7D&xxc=taobaoSearch
p766,荧光黄绿粒绒外套,男款,保暖休闲外套,宽松型,摇粒绒面料,荧光黄绿、黑,小标装饰,拉链开合、贴袋,穿脱式,https://detail.tmall.com/item.htm?abbucket=2&fpChannel=101&fpChannelSig=4480eac9d986a86d53ac623c1598648d95c13fbb&id=1004286232230&mi_id=0000gLOE903wZ8OWc09J9b4E4e_xvtPKGqi_rLoB38LZMRE&ns=1&priceTId=213e099217689213324435689e1089&skuId=5993450804908&spm=a21n57.imgsearch.item.1&utparam=%7B%22aplus_abtest%22%3A%22f131ce89269b1903432973269b5646f1%22%7D&xxc=taobaoSearch
p767,黑色工装阔腿裤,男款,潮酷休闲裤装,阔腿型,棉质面料,黑,工装口袋、金属扣,松紧腰头,穿脱式,https://detail.tmall.com/item.htm?abbucket=2&id=1009044046041&mi_id=00002_y8lSLEWsy5Eg3RrChTsJDSNWyQv0wTe2Xo86UhRJM&ns=1&priceTId=213e099217689213473166732e1089&skuId=6009273304493&spm=a21n57.imgsearch.item.8&utparam=%7B%22aplus_abtest%22%3A%2217924ca82cb6f46209b4aa9ffedb3229%22%7D&xxc=taobaoSearch
p768,卡其破洞字母棒球帽,男款,复古潮酷配饰,棒球帽型,棉质面料,卡其、黑,破洞、字母印花,可调节扣,佩戴式,https://dw4.co/t/A/1u8ZZHDzf
p769,卡其灰拼色机能双肩包,男款,户外休闲包袋,双肩包型,帆布面料,卡其、灰,无图案,抽绳口袋,背负式,https://dw4.co/t/A/1u8YNQuA1
p770,棕白拼色休闲鞋,男款,复古休闲鞋,低帮型,麂皮面料,棕、白,品牌标装饰,系带固定,穿脱式,https://dw4.co/t/A/1u8XyEjax
p771,浅蓝条纹字母连帽卫衣,男款,潮酷休闲上衣,宽松型,棉质面料,浅蓝、深灰,字母印花、条纹装饰,连帽设计,穿脱式,https://detail.tmall.com/item.htm?abbucket=2&id=982140395960&mi_id=0000UGJ1Gghq6QHIN9xVNcqRQCr1xVZ9_ve6_ItLH7jqJHQ&ns=1&priceTId=213e099217689214505486535e1089&skuId=6109229314313&spm=a21n57.imgsearch.item.1&utparam=%7B%22aplus_abtest%22%3A%22977ba1825f893660dfb31ae414780302%22%7D&xxc=taobaoSearch
p772,深灰解构风束脚卫裤,男款,潮酷休闲裤装,束脚型,棉质面料,深灰,小标装饰、解构缝线,松紧腰头,穿脱式,https://detail.tmall.com/item.htm?abbucket=2&id=974105546421&mi_id=0000uiggAafaecfI4fX06RbpdTtfwQwAbi38a11rMUv6KKc&ns=1&priceTId=213e099217689214628397252e1089&skuId=5957450381181&spm=a21n57.imgsearch.item.1&utparam=%7B%22aplus_abtest%22%3A%22b47b8d1bbeef1c61746d91be2dd032f6%22%7D&xxc=taobaoSearch
p773,藏青字母棒球帽,男款,复古休闲配饰,棒球帽型,棉质面料,藏青、米黄,字母刺绣,可调节扣,佩戴式,https://dw4.co/t/A/1u8XBzLoD
p774,黑橙拼色李宁双肩包,通用款,运动休闲包袋,双肩包型,尼龙面料,黑、橙,品牌标装饰,拉链开合,背负式,https://dw4.co/t/A/1u8XC2NNM
p775,灰黑拼色机能老爹鞋,男款,潮酷休闲鞋,低帮型,网面、皮质,灰、黑,线条装饰,系带固定,穿脱式,https://dw4.co/t/A/1u8ZZgqxw
p776,米白蓝格纹假两件上衣,女款,温柔休闲上衣,宽松型,棉质面料,米白、蓝,格纹装饰、字母标,纽扣设计,穿脱式,https://detail.tmall.com/item.htm?abbucket=2&id=1005808797951&mi_id=0000a7p-k5edPGoipLs-pqjgCf2gfIqBLc_oe0quoXpYR_4&ns=1&priceTId=213e099217689215552646269e1089&skuId=6165430483958&spm=a21n57.imgsearch.item.1&utparam=%7B%22aplus_abtest%22%3A%228ee59b9b5d30c486eaf571e05b87cadb%22%7D&xxc=taobaoSearch
p777,浅蓝喇叭牛仔裤,女款,复古休闲裤装,喇叭型,牛仔面料,浅蓝,做旧缝线,松紧腰头,穿脱式,https://detail.tmall.com/item.htm?abbucket=2&id=997314221825&mi_id=0000LPzwXBUhtWf7oHGQyQBAXFqWZufRGHZIegcjI522KfY&ns=1&priceTId=213e099217689215813918529e1089&skuId=6144069407815&spm=a21n57.imgsearch.item.1&utparam=%7B%22aplus_abtest%22%3A%2201c6e104b40d73c84dce41bc3893c559%22%7D&xxc=taobaoSearch
p778,白色玛丽珍鞋,女款,温柔休闲鞋,低帮型,皮质面料,白,品牌标装饰,搭扣固定,穿脱式,https://dw4.co/t/A/1u8Ylsgb7
p779,米黑拼色POLO卫衣,男款,复古休闲上衣,宽松型,棉质面料,米、黑,品牌标装饰,POLO领,穿脱式,https://detail.tmall.com/item.htm?abbucket=2&id=998315544471&mi_id=00001GVe5PSNXLNW5TbLraVi2xQVBtq0wBogsgPEFC04wnw&ns=1&priceTId=213e099217689216225093375e1089&skuId=5978302824139&spm=a21n57.imgsearch.item.1&utparam=%7B%22aplus_abtest%22%3A%2204a46d9256e3b1b3d857c6553c0a3021%22%7D&xxc=taobaoSearch
p780,藏青束脚卫裤,男款,简约休闲裤装,束脚型,棉质面料,藏青,小标装饰,松紧腰头,穿脱式,https://detail.tmall.com/item.htm?abbucket=2&id=980168810492&mi_id=000044fVXUSkCczK-qb71QvqrBRRu3uBB-E-wqod3ZF07Sk&ns=1&priceTId=213e099217689216604986038e1089&skuId=6006886005123&spm=a21n57.imgsearch.item.1&utparam=%7B%22aplus_abtest%22%3A%224863f3056c35b610cc2784b9a58d9ef4%22%7D&xxc=taobaoSearch
p781,灰白黑拼色机能老爹鞋,男款,潮酷休闲鞋,低帮型,网面、皮质,灰、白、黑,条纹装饰,系带固定,穿脱式,https://dw4.co/t/A/1u8ZAlha2
p782,藏青红标连帽卫衣,男款,简约休闲上衣,宽松型,棉质面料,藏青、红,字母印花,半拉链、贴袋,穿脱式,https://detail.tmall.com/item.htm?abbucket=2&id=977176113332&mi_id=00002bDt0X2Taf7eif8VSnmMvsoWyaSJU0LHLt24_zxuzGU&ns=1&priceTId=213e099217689216991168754e1089&skuId=6096798638564&spm=a21n57.imgsearch.item.2&utparam=%7B%22aplus_abtest%22%3A%2200a1b3bda05ee459bdd919f44e49917b%22%7D&xxc=taobaoSearch
p783,深蓝做旧牛仔裤,男款,复古休闲裤装,阔腿型,牛仔面料,深蓝,做旧缝线,松紧腰头,穿脱式,https://detail.tmall.com/item.htm?id=960398544079&ns=1&abbucket=2&xxc=taobaoSearch&fpChannel=101&fpChannelSig=2c86240a763584a7ba2ecd80bf498f84ce0bc504&mi_id=0000DMHqbTh0RbqwFM_KTW-2SkVBvE3okuARciOC30e6dUg&skuId=5982129097399&priceTId=213e099217689217105481616e1089&utparam=%7B%22aplus_abtest%22%3A%2236dc13a0235ca3fc14da677e9dffa863%22%7D&spm=a21n57.imgsearch.item.1
p784,酒红字母棒球帽,男款,复古休闲配饰,棒球帽型,棉质面料,酒红、白,字母刺绣,可调节扣,佩戴式,https://detail.tmall.com/item.htm?abbucket=2&id=596202622513&mi_id=0000cCu1PVZz4ixPdI6-sHHUHPWE-iqByz9PKPuYl4KwHHI&ns=1&priceTId=213e099217689217229322588e1089&skuId=4139749400110&spm=a21n57.imgsearch.item.1&utparam=%7B%22aplus_abtest%22%3A%22a317bc233d11b6f4d35a531b7a23bb24%22%7D&xxc=taobaoSearch
p785,酒红白拼色休闲鞋,男款,复古休闲鞋,低帮型,麂皮面料,酒红、白,条纹装饰,系带固定,穿脱式,https://dw4.co/t/A/1u8ZaArMJ
p786,深灰浅蓝拼色口袋卫衣,男款,潮酷休闲上衣,宽松型,棉质面料,深灰、浅蓝,图案装饰,贴袋设计,穿脱式,https://detail.tmall.com/item.htm?abbucket=2&id=934448618109&mi_id=0000TNOMwj3ud98TCo1HIQJ78RGTtF2g5EYhThhvjy3DAn8&ns=1&priceTId=213e099217689217595205241e1089&skuId=5824132336464&spm=a21n57.imgsearch.item.1&utparam=%7B%22aplus_abtest%22%3A%22e0826eeb17aea92372625844daf0f77d%22%7D&xxc=taobaoSearch
p787,卡其工装束脚裤,男款,户外休闲裤装,束脚型,棉质面料,卡其,工装口袋、纽扣,松紧腰头,穿脱式,https://detail.tmall.com/item.htm?abbucket=2&id=947394635922&mi_id=00005YDcP99y4tL_Zm_P5OONqMH7uFAmDeGuvTpLqG9mbxU&ns=1&priceTId=213e099217689217706395981e1089&skuId=5915634365510&spm=a21n57.imgsearch.item.14&utparam=%7B%22aplus_abtest%22%3A%22165a3162e88c78d115a274a2abc9c6ea%22%7D&xxc=taobaoSearch
p788,黑灰荧光标棒球帽,男款,机能休闲配饰,棒球帽型,速干面料,黑、灰、荧光绿,三角标装饰,透气孔设计,佩戴式,https://detail.tmall.com/item.htm?abbucket=2&id=897077742127&mi_id=0000hLIuPIwffQKkzSb4SxDO_DLphzaZLep4W36I4XTPgrc&ns=1&priceTId=213e099217689217878497443e1089&skuId=5753983249151&spm=a21n57.imgsearch.item.1&utparam=%7B%22aplus_abtest%22%3A%226e072082f8f5e82436a183602ba19e3b%22%7D&xxc=taobaoSearch
p789,米黑户外凉鞋,男款,户外休闲鞋,低帮型,皮质、网面,米、黑、黄,品牌标装饰,卡扣固定,穿脱式,https://item.taobao.com/item.htm?abbucket=2&id=744053304158&mi_id=0000QFLqE2MNnh5RSZN7yNS__eGQ1HQ47ARFN0KO82FgMOY&ns=1&priceTId=213e099217689218034848613e1089&skuId=5130905328408&spm=a21n57.imgsearch.item.3&utparam=%7B%22aplus_abtest%22%3A%2240ae73ea37bdc75a7b1e2dc3fe29808c%22%7D&xxc=taobaoSearch
p790,棕蓝条纹半拉链毛衣,女款,复古休闲上衣,宽松型,针织面料,棕、蓝,条纹装饰,半拉链设计,穿脱式,https://detail.tmall.com/item.htm?abbucket=2&id=976787835870&mi_id=0000mZdcMPeTvmstfJrfjvIO41LAfs1Ig7KO-ZE5sXUl81c&ns=1&priceTId=213e099217689218151461411e1089&skuId=6098123194580&spm=a21n57.imgsearch.item.1&utparam=%7B%22aplus_abtest%22%3A%227f3ded8b753600579900b021fe745d3a%22%7D&xxc=taobaoSearch
p791,深蓝明线牛仔裤,女款,复古休闲裤装,阔腿型,牛仔面料,深蓝,明线装饰,松紧腰头,穿脱式,https://detail.tmall.com/item.htm?abbucket=2&fpChannel=101&fpChannelSig=747a8b59055eb464ac52cf1794feec9922fe4c89&id=950683532481&mi_id=0000TU_hbD5XZKMoc5hxcPKDPLDq7uWg4J2IMQe27RveuiQ&ns=1&priceTId=213e099217689218249842033e1089&skuId=6180875795694&spm=a21n57.imgsearch.item.3&utparam=%7B%22aplus_abtest%22%3A%226529220968c66e97122722aa5e67752d%22%7D&xxc=taobaoSearch
p792,棕白字母装饰手提包,女款,可爱休闲包袋,手提包型,麂皮、皮质,棕、白,字母印花、挂饰,手提、肩背,手提式,https://item.taobao.com/item.htm?abbucket=2&id=960802923804&mi_id=0000qmyerXdnrNLDKL2mp8CO4o3v5no__olUfMAXqlDU9cI&ns=1&priceTId=213e099217689218370282803e1089&skuId=5896284565610&spm=a21n57.imgsearch.item.1&utparam=%7B%22aplus_abtest%22%3A%22db6f8aea6d1f4479db66e5e782f3c1bf%22%7D&xxc=taobaoSearch
p793,棕麂皮半拖休闲鞋,女款,慵懒休闲鞋,半拖型,麂皮面料,棕,无图案,套脚设计,穿脱式,https://dw4.co/t/A/1u8ZBqTmF
p794,浅蓝解构设计衬衫,男款,潮酷休闲上衣,宽松型,棉质面料,浅蓝,小标装饰,解构缝线,穿脱式,https://detail.tmall.com/item.htm?abbucket=2&id=1005339989240&mi_id=0000Yjp5lEBwLkiMBemJ057N9mV99GPCkR33josol3ziJhg&ns=1&priceTId=213e099217689222220424986e1089&skuId=6163500262214&spm=a21n57.imgsearch.item.1&utparam=%7B%22aplus_abtest%22%3A%221bb3ce3217ca3eff4f352e93fc979da7%22%7D&xxc=taobaoSearch
p795,米白字母印花长袖T恤,男款,简约休闲上衣,宽松型,棉质面料,米白、黑,字母印花,圆领设计,穿脱式,https://detail.tmall.com/item.htm?abbucket=2&id=994473804204&mi_id=0000qrYDzybzUI05dtWvqtGi2bm7ZB4Zwx8BBxvIyOnSZbg&ns=1&priceTId=213e099217689222334215941e1089&skuId=5968170568017&spm=a21n57.imgsearch.item.1&utparam=%7B%22aplus_abtest%22%3A%2239d0a6d5479de285543f12c11053ad76%22%7D&xxc=taobaoSearch
p796,浅蓝泼墨破洞牛仔裤,男款,潮酷休闲裤装,阔腿型,牛仔面料,浅蓝,泼墨、破洞,松紧腰头,穿脱式,https://detail.tmall.com/item.htm?abbucket=2&id=1005002006567&mi_id=0000-XhedTt7WbeorvV_mKmJ3DPrjTqUzshD6Nys526z77o&ns=1&priceTId=213e099217689222457876905e1089&skuId=6000309129426&spm=a21n57.imgsearch.item.1&utparam=%7B%22aplus_abtest%22%3A%22af4fadcee4ea470dea8a15a2f44dd6af%22%7D&xxc=taobaoSearch
p797,浅蓝拼色休闲鞋,男款,简约休闲鞋,低帮型,麂皮面料,浅蓝、棕,拼接设计,系带固定,穿脱式,https://dw4.co/t/A/1u8YnM4RP
p798,蓝白绿拼色POLO短袖,男款,复古休闲上衣,宽松型,棉质面料,蓝、白、绿,小标装饰,POLO领,穿脱式,https://detail.tmall.com/item.htm?abbucket=2&id=885685726055&mi_id=0000QzrLCsQnNWK1loRzz_ANm7VQLv5D3rOn-I3Tim3Fng4&ns=1&priceTId=213e099217689222786011619e1089&skuId=5894393554467&spm=a21n57.imgsearch.item.1&utparam=%7B%22aplus_abtest%22%3A%22502380dcb15ddefbf18c1bf9f63e5359%22%7D&xxc=taobaoSearch
