itemID,category,title,gender,style,outline,materials,color,pattern,detail,donning/doffing
p1247,shoes,brown suede loafers,Men's,vintage casual shoes,low-top style,suede,brown coffee,minimalist solid color style,"Suede material for soft texture, slip-on style for easy wear, basic style for commuting",slip-on
p1248,outerwear,black and white striped jacket,Men's,trendy casual jacket,loose fit,cotton,"black, white",striped decorative style,"Cotton-polyester blend for soft comfort, striped pattern for visual depth, cropped fit for a clean look",zipper closure
p1249,bottom,black and white striped wide-leg sweatpants,Men's,cool casual trousers,wide-leg fit,cotton,"black, white",striped decorative style,"Polyester-viscose blend for drape and wrinkle resistance, striped pattern for visual depth, wide-leg fit to flatter the legs",drawstring
p1250,shoes,black glossy leather shoes,Men's,smart casual shoes,low-top style,patent leather,black,glossy finish,"Top-grain leather with a glossy finish, platform sole for a trendy look, lace-up style for adjustable fit",lace-up
p1251,outerwear,dark blue denim fleece-lined jacket,Men's,warm casual jacket,loose fit,"denim, fleece-lined",dark blue,minimalist solid color style,"Cotton-spandex blend for enhanced stretch, vintage style for versatile wear, cropped fit for a clean look",zipper closure
p1252,inner_top,white sleeveless tank top,Men's,minimalist casual top,slim fit,cotton,white,minimalist solid color style,"Cotton-polyester blend for soft comfort, vest silhouette for layering, adds visual depth",pullover
p1253,bottom,light blue distressed jeans,Men's,vintage casual trousers,wide-leg fit,denim,light blue,distressed style,"Cotton-spandex blend, enhanced elasticity, distressed finish for a vintage look, wide-leg fit to flatter the legs",button closure
p1254,shoes,brown and black tech casual shoes,Men's,trendy casual shoes,low-top style,"fabric, rubber","brown, black",minimalist solid color style,"Synthetic leather is durable and lightweight, platform design adds a trendy feel, suitable for outdoor casual wear",lace-up
p1255,outerwear,black faux fur collar casual jacket,Men's,warm casual jacket,loose fit,wool blend,black,faux fur trim,"Polyester-cotton blend is lightweight and warm, faux fur collar enhances warmth, cropped silhouette for a sleek look",zipper closure
p1256,inner_top,white ribbed sleeveless tank top,Men's,minimalist casual top,slim fit,cotton,white,minimalist solid color style,"Cotton-polyester blend for soft comfort, vest silhouette for layering, adds visual depth",pullover
p1257,bottom,dark black wide-leg jeans,Men's,vintage casual trousers,wide-leg fit,denim,deep black,distressed style,"Cotton-spandex blend for enhanced elasticity, distressed finish adds a vintage feel, straight-leg silhouette suitable for commuting",button closure
p1258,shoes,tan work boots,Men's,outdoor casual shoes,mid-top style,"canvas, leather",brownish yellow,utility detail,"Top-grain leather for durability, utility design for outdoor use, lace-up style for adjustable fit",lace-up
p1259,outerwear,black suede faux fur collar jacket,Men's,warm casual jacket,loose fit,"suede, fur collar",black,faux fur trim,"Polyester material for lightweight warmth, plush design for comfort, cropped fit for a clean look",zipper closure
p1260,mid_layer_top,white ribbed mock neck sweater,Men's,minimalist casual top,loose fit,knit,white,ribbed texture,"Wool-cashmere blend for warmth and softness, ribbed texture for a premium feel, slim fit for layering",pullover
p1261,bottom,dark gray wide-leg casual trousers,Men's,smart casual trousers,wide-leg fit,wool blend,dark gray,minimalist solid color style,"Drapey and wrinkle-resistant polyester-viscose blend, straight-leg fit for commuting, elevates outfit refinement",zipper closure
p1262,bag,black leather crossbody bag,Unisex,minimalist casual bag,crossbody bag style,leather,black,minimalist solid color style,"Top-grain leather with a refined texture, shoulder bag design for daily storage, adds a sophisticated touch",single shoulder
p1263,shoes,black glossy leather shoes,Men's,smart casual shoes,low-top style,patent leather,black,minimalist solid color style,"Fine-textured top-grain leather, basic style for commuting, lace-up closure for adjustable fit",lace-up
p1264,mid_layer_top,black ribbed zip-up sweater,Men's,minimalist casual top,loose fit,knit,black,minimalist solid color style,"Wool-cashmere blend for warmth and softness, zip closure for easy wear, slim fit for layering",zipper closure
p1265,bottom,light blue distressed jeans,Men's,vintage casual trousers,wide-leg fit,denim,light blue,distressed style,"Cotton-spandex blend for enhanced elasticity, distressed finish adds a vintage feel, straight-leg silhouette suitable for commuting",button closure
p1266,bag,black leather mules,Unisex,relaxed casual shoes,closed-toe slide style,leather,black,buckle detail,"Top-grain leather with a refined texture, buckle detail for sophistication, slip-on style for easy wear",slip-on
p1267,outerwear,light gray wool-blend cropped jacket,Men's,smart casual jacket,loose fit,wool blend,light gray,minimalist solid color style,"Cotton-polyester blend for soft comfort, cropped fit for a clean look, suitable for daily casual wear",button closure
p1268,bottom,black wide-leg casual trousers,Men's,smart casual trousers,wide-leg fit,cotton,black,minimalist solid color style,"Drapey and wrinkle-resistant polyester-viscose blend, straight-leg fit for commuting, elevates outfit refinement",zipper closure
p1269,shoes,black glossy lace-up dress shoes,Men's,smart casual shoes,low-top style,patent leather,black,glossy finish,"Top-grain leather with a glossy finish, platform sole for a trendy look, lace-up style for adjustable fit",lace-up
p1270,outerwear,light gray daisy-embellished double-breasted blazer,Men's,smart casual jacket,loose fit,cotton,light gray,minimalist solid color style,"Wool-polyester blend for structure, double-breasted design for sophistication, cropped fit for a clean look",button closure
p1271,inner_top,white ribbed sleeveless tank top,Men's,minimalist casual top,slim fit,cotton,white,minimalist solid color style,"Cotton-polyester blend for soft comfort, vest silhouette for layering, adds visual depth",pullover
p1272,bottom,light gray wide-leg casual trousers,Men's,smart casual trousers,wide-leg fit,cotton,light gray,minimalist solid color style,"Drapey and wrinkle-resistant polyester-viscose blend, straight-leg fit for commuting, elevates outfit refinement",zipper closure
p1273,shoes,white/black/brown colorblock sneakers,Men's,vintage casual shoes,low-top style,"leather, suede","white, black, brown",striped decorative style,"Synthetic leather for durability and lightweight, striped pattern for visual depth, suitable for versatile casual wear",lace-up
p1274,outerwear,brown suede work jacket,Men's,vintage casual jacket,loose fit,suede,brown coffee,minimalist solid color style,"Suede material for soft texture, cargo pocket design for utility, cropped fit for a clean look",button closure
p1275,inner_top,white minimalist shirt,Men's,smart casual top,loose fit,cotton,white,minimalist solid color style,"Cotton-nylon blend for breathability and structure, loose fit for daily commuting, enhances sophistication",button closure
p1276,bottom,black wide-leg casual trousers,Men's,smart casual trousers,wide-leg fit,cotton,black,minimalist solid color style,"Polyester-viscose blend, draped and wrinkle-resistant, wide-leg fit to flatter the legs, suitable for commute and casual wear",zipper closure
p1277,shoes,black glossy platform leather shoes,Men's,trendy smart casual shoes,low-top style,patent leather,black,glossy finish,"Top-grain leather with a glossy finish, platform sole for a trendy look, lace-up style for adjustable fit",lace-up
p1278,mid_layer_top,light gray faux-layered V-neck sweater,Men's,vintage casual top,loose fit,knit,"light gray, off-white",minimalist solid color style,"Wool-cashmere blend for warmth and softness, V-neck design for layering, loose fit for comfort",pullover
p1279,bottom,dark brown wide-leg casual trousers,Men's,smart casual trousers,wide-leg fit,cotton,dark brown,minimalist solid color style,"Polyester-viscose blend, draped and wrinkle-resistant, wide-leg fit to flatter the legs, suitable for commute and casual wear",zipper closure
p1280,shoes,brown glossy dress shoes,Men's,smart casual shoes,low-top style,patent leather,brown coffee,glossy finish,"Top-grain leather with a glossy finish, platform sole for a trendy look, lace-up style for adjustable fit",lace-up
p1281,inner_top,light blue striped pussy-bow shirt,Men's,trendy smart casual top,loose fit,cotton,"light blue, dark brown",striped decorative style,"Cotton-nylon blend for breathability and structure, striped pattern for visual depth, loose fit for daily commuting",button closure
p1282,bottom,dark black wide-leg jeans,Men's,vintage casual trousers,wide-leg fit,denim,deep black,distressed style,"Cotton-spandex blend for enhanced elasticity, distressed finish adds a vintage feel, straight-leg silhouette suitable for commuting",button closure
p1283,shoes,black platform dress shoes,Men's,trendy smart casual shoes,low-top style,leather,black,minimalist solid color style,"Top-grain leather with a refined texture, platform sole for a trendy look, lace-up style for adjustable fit",lace-up
p1284,outerwear,light gray distressed leather jacket,Men's,trendy casual jacket,loose fit,leather,light gray,distressed style,"Top-grain leather with a refined texture, distressed finish adds a vintage feel, cropped silhouette for a sleek look",zipper closure
p1285,inner_top,black button-embellished sleeveless tank top,Men's,trendy casual top,slim fit,cotton,black,utility detail,"Cotton fabric for durability and wrinkle resistance, cargo pocket design for storage, vest silhouette for layering",button closure
p1286,bottom,black wide-leg casual trousers,Men's,smart casual trousers,wide-leg fit,cotton,black,minimalist solid color style,"Polyester-viscose blend, draped and wrinkle-resistant, wide-leg fit to flatter the legs, suitable for commute and casual wear",zipper closure
p1287,shoes,black platform casual dress shoes,Men's,trendy smart casual shoes,low-top style,leather,black,minimalist solid color style,"Top-grain leather with a refined texture, platform sole for a trendy look, lace-up style for adjustable fit",lace-up
p1288,mid_layer_top,black asymmetric button high-neck sweater,Men's,trendy casual top,loose fit,knit,black,minimalist solid color style,"Wool-cashmere blend for warmth and softness, half-zip design for adjustment, slim fit for layering",button closure
p1289,bottom,light blue distressed wide-leg jeans,Men's,vintage casual trousers,wide-leg fit,denim,light blue,distressed style,"Cotton-spandex blend for enhanced elasticity, distressed finish adds a vintage feel, straight-leg silhouette suitable for commuting",button closure
