itemID,title,gender,style,outline,materials,color,pattern,detail,donning/doffing,URL link
p2049,灰黑格纹西装外套,女款,格纹装饰西装剪裁灰黑格纹西装外套,短款修身版型,聚酯纤维,灰黑格纹,格纹,纽扣开合设计,开衫式穿脱，通过纽扣调节松紧,https://detail.tmall.com/item.htm?abbucket=8&id=838745182548&mi_id=0000_k7FWqiglDstfI601t80A0CaaonYcCThHDHF7T8oLr8&ns=1&priceTId=213e016e17691105749153344e1ad5&skuId=5768287654749&spm=a21n57.imgsearch.item.3&utparam=%7B%22aplus_abtest%22%3A%220226135a66fec03e2dafb8e5c89b9bde%22%7D&xxc=taobaoSearch
p2050,白色扭结修身上衣,女款,扭结装饰修身结构白色扭结修身上衣,修身长袖版型,棉质面料,白色,纯色,扭结装饰设计,套头穿脱,https://detail.tmall.com/item.htm?abbucket=8&id=838585329341&mi_id=0000aC-NILHxhLm1gQbpAlZtAfEtYrFqe8zmF9eUTxIk8ic&ns=1&priceTId=213e016e17691106828104692e1ad5&skuId=5602467769635&spm=a21n57.imgsearch.item.1&utparam=%7B%22aplus_abtest%22%3A%22b79c7ee7b0335a091b821079e3075601%22%7D&xxc=taobaoSearch
p2051,白色褶皱吊带背心,女款,褶皱装饰吊带结构白色褶皱吊带背心,修身无袖版型,棉质面料,白色,纯色,褶皱装饰、吊带设计,套头穿脱,https://detail.tmall.com/item.htm?abbucket=8&id=838585329341&mi_id=0000aC-NILHxhLm1gQbpAlZtAfEtYrFqe8zmF9eUTxIk8ic&ns=1&priceTId=213e016e17691106828104692e1ad5&skuId=5602467769635&spm=a21n57.imgsearch.item.1&utparam=%7B%22aplus_abtest%22%3A%22b79c7ee7b0335a091b821079e3075601%22%7D&xxc=taobaoSearch
p2052,黑色工装短裤,女款,工装结构高腰版型黑色工装短裤,高腰短裤版型,棉质混纺面料,黑色,纯色,口袋装饰,穿脱方便，可调节腰部松紧,https://detail.tmall.com/item.htm?abbucket=8&id=937612013421&mi_id=0000M0_wuUfGMiKDQ73BxU9DIR_xJe78J6JiyNPnmMd3RzY&ns=1&priceTId=213e016e17691107314115261e1ad5&skuId=5998048079281&spm=a21n57.imgsearch.item.1&utparam=%7B%22aplus_abtest%22%3A%22e5de287f93b6616d6f9556f1b2455371%22%7D&xxc=taobaoSearch
p2053,白色绞花长袜,女款,绞花装饰长袜结构白色绞花长袜,长筒袜版型,针织面料,白色,绞花纹理,绞花装饰,直接穿脱,https://detail.tmall.com/item.htm?abbucket=8&id=694330833787&mi_id=0000f-U9jOYomyrlJN4nCgBNgOGf91mGRhkBsRNrvrhsheo&ns=1&priceTId=213e016e17691107761985944e1ad5&skuId=5103815371060&spm=a21n57.imgsearch.item.1&utparam=%7B%22aplus_abtest%22%3A%22ba0d3f68029ec2063f701f6832f0d0e8%22%7D&xxc=taobaoSearch
p2054,黑色系带长靴,女款,系带装饰长靴结构黑色系带长靴,高筒长靴版型,仿皮面料,黑色,纯色,系带装饰、侧边拉链,通过靴筒侧边拉链穿脱,https://item.taobao.com/item.htm?abbucket=8&id=808367428175&mi_id=0000Yv-MWCm-6zVJYniC0n_zsVWoRg0z3S8KuwADanGdsSc&ns=1&priceTId=213e016e17691108082646378e1ad5&skuId=5844298949765&spm=a21n57.imgsearch.item.1&utparam=%7B%22aplus_abtest%22%3A%22559c2764865e151ce910cf74b3c2b11a%22%7D&xxc=taobaoSearch
p2055,米白色毛绒短外套,女款,毛绒质感短款剪裁米白色毛绒短外套,短款修身版型,毛绒面料,米白色,纯色,纽扣开合设计,开衫式穿脱，通过纽扣调节松紧,https://detail.tmall.com/item.htm?abbucket=8&id=999316788221&mi_id=0000jseKfsxfLHlgCB5uqNxJvGyaqQma7DB55PdiP-ooe68&ns=1&priceTId=213e016e17691108414666881e1ad5&skuId=5980895028744&spm=a21n57.imgsearch.item.1&utparam=%7B%22aplus_abtest%22%3A%22cfd1d59b565bf62887df9447587bff93%22%7D&xxc=taobaoSearch
p2056,棕色拼接修身上衣,女款,拼接结构修身剪裁棕色拼接修身上衣,修身长袖版型,棉质+拼接面料,棕色拼色,纯色+拼色,拼接装饰设计,套头穿脱,https://detail.tmall.com/item.htm?abbucket=8&id=999369776394&mi_id=0000XnCmKDYBdk_Eip80NWzTcIroiPXOdoC--l5M6eEHlRg&ns=1&priceTId=213e016e17691108895857589e1ad5&skuId=5980994416043&spm=a21n57.imgsearch.item.1&utparam=%7B%22aplus_abtest%22%3A%222f1f20947d40a176cefd96717b1aeecf%22%7D&xxc=taobaoSearch
p2057,浅蓝色做旧牛仔裤,女款,做旧纹理阔腿结构浅蓝色做旧牛仔裤,宽松阔腿版型,牛仔面料,浅蓝色,纯色+做旧,做旧纹理装饰,穿脱方便，可调节腰部松紧,https://detail.tmall.com/item.htm?abbucket=8&id=997227523129&mi_id=0000WHbFFMf9OuFVZ_kO1Aligo18p6Mr1kB5vARWlKs9v4M&ns=1&priceTId=2147bf5e17690946819402140e1136&skuId=6147403235953&spm=a21n57.imgsearch.item.1&utparam=%7B%22aplus_abtest%22%3A%22d1688d5c7776d9a44a35f477b7df43d9%22%7D&xxc=taobaoSearch
p2058,米色尖头高跟凉鞋,女款,尖头结构高跟版型米色尖头高跟凉鞋,凉鞋版型,仿皮面料,米色,纯色,尖头设计、绑带装饰,直接穿脱,https://item.taobao.com/item.htm?abbucket=8&id=910332865446&mi_id=0000laZEV6LwGSGnC3HECKeXT2ehr0njpJJADQCJRxUzX7c&ns=1&priceTId=213e016e17691109488898524e1ad5&skuId=5939922987984&spm=a21n57.imgsearch.item.2&utparam=%7B%22aplus_abtest%22%3A%22f7ac5b569ab729833588c0d8d00beee5%22%7D&xxc=taobaoSearch
p2059,米白色毛绒短外套,女款,毛绒质感短款剪裁米白色毛绒短外套,短款修身版型,毛绒面料,米白色,纯色,纽扣开合设计,开衫式穿脱，通过纽扣调节松紧,https://detail.tmall.com/item.htm?abbucket=8&id=999316788221&mi_id=0000jseKfsxfLHlgCB5uqNxJvGyaqQma7DB55PdiP-ooe68&ns=1&priceTId=213e016e17691108414666881e1ad5&skuId=5980895028744&spm=a21n57.imgsearch.item.1&utparam=%7B%22aplus_abtest%22%3A%22cfd1d59b565bf62887df9447587bff93%22%7D&xxc=taobaoSearch
p2060,白色修身长袖上衣,女款,修身剪裁长袖结构白色修身长袖上衣,修身长袖版型,棉质面料,白色,纯色,无额外装饰,套头穿脱,https://detail.tmall.com/item.htm?abbucket=8&id=890847103331&mi_id=0000dVrFZ_NeOP5nfMr1Ab87hzfqTORXBUezNNRvwD_mwRo&ns=1&priceTId=213e016e17691110020181113e1ad5&skuId=5909716391791&spm=a21n57.imgsearch.item.1&utparam=%7B%22aplus_abtest%22%3A%227e85f72febc2fb5e4f8e422dc52b9637%22%7D&xxc=taobaoSearch
p2061,卡其色工装短裙,女款,工装结构高腰版型卡其色工装短裙,高腰短裙版型,棉质混纺面料,卡其色,纯色,口袋装饰,穿脱方便，可调节腰部松紧,https://detail.tmall.com/item.htm?abbucket=8&id=997833310512&mi_id=0000Ftyj7eFYm_-ryxlShKDfrhbZ312rwn9jJALXpriOqL4&ns=1&priceTId=213e016e17691110554631727e1ad5&skuId=5980946564021&spm=a21n57.imgsearch.item.3&utparam=%7B%22aplus_abtest%22%3A%22a7c58e1b42b6f824bdbb36e570958858%22%7D&xxc=taobaoSearch
p2062,棕色毛领长靴,女款,毛领装饰长靴结构棕色毛领长靴,高筒长靴版型,仿皮+毛绒面料,棕色,纯色,毛领装饰、侧边拉链,通过靴筒侧边拉链穿脱,https://item.taobao.com/item.htm?abbucket=8&id=856845816355&mi_id=0000v1MbfoDXLCYu2Zx3I3W79rWJNIGWS0n3DtedyTHOGxg&ns=1&priceTId=213e016e17691101109065208e1ad5&skuId=5971790628733&spm=a21n57.imgsearch.item.1&utparam=%7B%22aplus_abtest%22%3A%2265285cc137f9618aa659396ad513d3c5%22%7D&xxc=taobaoSearch
p2063,棕黑拼毛领短外套,女款,毛领装饰拼色结构棕黑拼毛领短外套,短款修身版型,仿皮+毛绒面料,棕黑拼色,纯色+拼色,毛领装饰、拉链开合,通过拉链穿脱,https://detail.tmall.com/item.htm?abbucket=8&id=991774440540&mi_id=0000CUcNxhSq1jOw1RgtGKy2YeSHzwnCrSWyVtQUg5gUCv4&ns=1&priceTId=213e016e17691111015262519e1ad5&skuId=6125095694953&spm=a21n57.imgsearch.item.1&utparam=%7B%22aplus_abtest%22%3A%2232f9328affd4b71b623d923d04280291%22%7D&xxc=taobaoSearch
p2064,白色蕾丝吊带背心,女款,蕾丝装饰吊带结构白色蕾丝吊带背心,修身无袖版型,蕾丝+棉质面料,白色,纯色,蕾丝装饰、吊带设计,套头穿脱,https://detail.tmall.com/item.htm?abbucket=8&id=820495797423&mi_id=0000ccDJu193usJE6e-rX3JPJC56IOjW-qyRNGQxZEcyPDg&ns=1&priceTId=214781fe17690924804002873e11f6&skuId=5525866172204&spm=a21n57.imgsearch.item.1&utparam=%7B%22aplus_abtest%22%3A%22029ca29ab6d00692effc71fdaff473fa%22%7D&xxc=taobaoSearch
p2065,浅蓝色做旧牛仔裤,女款,做旧纹理阔腿结构浅蓝色做旧牛仔裤,宽松阔腿版型,牛仔面料,浅蓝色,纯色+做旧,做旧纹理装饰,穿脱方便，可调节腰部松紧,https://detail.tmall.com/item.htm?abbucket=8&id=966769358746&mi_id=0000dkGRL3R_1hjgbQx0ttVxLsyzMHrd3aPDUIeAXwjqgxY&ns=1&priceTId=2150445a17691111478392408e1ebb&skuId=6079914183384&spm=a21n57.imgsearch.item.1&utparam=%7B%22aplus_abtest%22%3A%2236a1ddb67c01afa2836e5d93154f6944%22%7D&xxc=taobaoSearch
p2066,米色毛绒短靴,女款,毛绒质感短靴结构米色毛绒短靴,短靴版型,毛绒+仿皮面料,米色,纯色,毛绒装饰、套脚设计,直接穿脱（套脚款式）,https://detail.tmall.com/item.htm?abbucket=8&id=842470570995&mi_id=0000FKsSYyeRmH3gFqrKBom2g8pCGX8caYm92IwTSSzzOx0&ns=1&priceTId=213e016e17691095997046625e1ad5&skuId=5616967585623&spm=a21n57.imgsearch.item.1&utparam=%7B%22aplus_abtest%22%3A%2205e7985c134460c45c37ecdefe5d5962%22%7D&xxc=taobaoSearch
p2067,卡其拼毛领风衣,女款,毛领装饰风衣剪裁卡其拼毛领风衣,长款宽松版型,风衣面料+毛绒面料,卡其色,纯色+拼色,毛领装饰、腰带收腰,开衫式穿脱，通过纽扣调节松紧,https://detail.tmall.com/item.htm?abbucket=8&id=989747915619&mi_id=0000PCBfaueleYicdaAOZ9n9RWonpZOpi3Gyra4cu8b3a08&ns=1&priceTId=2150445a17691112672463587e1ebb&skuId=5959192616087&spm=a21n57.imgsearch.item.1&utparam=%7B%22aplus_abtest%22%3A%2272c90721f92f932e7a7064cdd7f4aef1%22%7D&xxc=taobaoSearch
p2068,白色蕾丝吊带背心,女款,蕾丝装饰吊带结构白色蕾丝吊带背心,修身无袖版型,蕾丝+棉质面料,白色,纯色,蕾丝装饰、吊带设计,套头穿脱,https://detail.tmall.com/item.htm?abbucket=8&id=820495797423&mi_id=0000ccDJu193usJE6e-rX3JPJC56IOjW-qyRNGQxZEcyPDg&ns=1&priceTId=214781fe17690924804002873e11f6&skuId=5525866172204&spm=a21n57.imgsearch.item.1&utparam=%7B%22aplus_abtest%22%3A%22029ca29ab6d00692effc71fdaff473fa%22%7D&xxc=taobaoSearch
p2069,浅蓝色做旧牛仔裤,女款,做旧纹理阔腿结构浅蓝色做旧牛仔裤,宽松阔腿版型,牛仔面料,浅蓝色,纯色+做旧,做旧纹理装饰,穿脱方便，可调节腰部松紧,https://detail.tmall.com/item.htm?abbucket=8&id=966769358746&mi_id=0000dkGRL3R_1hjgbQx0ttVxLsyzMHrd3aPDUIeAXwjqgxY&ns=1&priceTId=2150445a17691111478392408e1ebb&skuId=6079914183384&spm=a21n57.imgsearch.item.1&utparam=%7B%22aplus_abtest%22%3A%2236a1ddb67c01afa2836e5d93154f6944%22%7D&xxc=taobaoSearch
p2070,棕色牛仔靴,女款,牛仔纹理系带结构棕色牛仔靴,短靴版型,牛仔+仿皮面料,棕色,纯色,系带装饰设计,通过鞋带穿脱,https://item.taobao.com/item.htm?abbucket=8&id=805892521127&mi_id=00002YW1RI59sTkdxWZe3cxMEz4E1NlylJxS5Z0z3Mq4nW8&ns=1&priceTId=2147bf5e17690948546085419e1136&skuId=6108125671232&spm=a21n57.imgsearch.item.1&utparam=%7B%22aplus_abtest%22%3A%22a9d02d759052fe95bc0b4a6a32a47c64%22%7D&xxc=taobaoSearch
p2071,棕色西装外套,女款,西装剪裁短款版型棕色西装外套,短款修身版型,聚酯纤维,棕色,纯色,纽扣开合设计,开衫式穿脱，通过纽扣调节松紧,https://detail.tmall.com/item.htm?abbucket=8&id=693700024593&mi_id=0000cih3I0Ixh8uTretBG9NmVXN8vYFolsfnY157mKo3_Bo&ns=1&priceTId=2150445a17691113456404418e1ebb&skuId=5097712082340&spm=a21n57.imgsearch.item.1&utparam=%7B%22aplus_abtest%22%3A%225db29106d6c6794dc3684dbc726613d5%22%7D&xxc=taobaoSearch
p2072,棕色修身长袖衬衫,女款,修身剪裁衬衫结构棕色修身长袖衬衫,修身长袖版型,棉质面料,棕色,纯色,纽扣开合设计,衬衫式穿脱，通过纽扣开合,https://detail.tmall.com/item.htm?id=693700484109&pisk=gV3oY2Ggn0rWWeW2S9zW4OgS42-xizaQKvQLpyee0-yjJ0epVeA3nfrJNvHKmJDqn8l8pQgnmYGa2vcBNWyELv2K2nLtNbaQ8dHHWFhWuDGCbYVzUsRUsWweMuS88fAa8dp9-W7sopUEwWL-Gql4hWbzTukUgsPU3WyUYvy405POUyzELIj4t5eF8g7Egoyb6_7Pzyl4g7NaaJSrLjR09W4ULvryijybTyyEZq_UI2ujupCxCm4iqXu0Zu2Zih_F-JbT4Ru43wJZJ7Y_Qbyc8wy87GOoibpl5jUS5AVteE7oIfgjnSkw-K4IhDkUtx81pzitFVZmeh7qgrw4b-uNUgPgr8qZzo89GbrEmq4-zpssMj2zjrnvcLELrYm_Cu-Xhvc0evuu0TvYpchxzoDwHZDQxcGLtYYlzASzFiSNjobQgB3VAMZzGS2tOaJjZVzy--ODiGt74SNJBIAcAMZzGS29iIj1duPbwdC..&spm=pc_detail.30350276.202205.2.4f026069gRZtE2&sku_properties=1627207%3A129819
p2073,棕色高腰短裙,女款,高腰结构简约版型棕色高腰短裙,高腰短裙版型,棉质混纺面料,棕色,纯色,无额外装饰,穿脱方便，可调节腰部松紧,https://detail.tmall.com/item.htm?id=692731165083&pisk=g2R-cYct2mmoJIcjX7DmxzdQm0gcNxYPM38_tMjudnKvbhFnzLxHHwtDv6fHR0-p9it8tLYkRyQBm_6eEMjlv6LeXqmisfYyz65Sjccig0MFX__5PasSRZ_OWqb7ETYTf65IjDQIlICOT3QnxOUWlqQh8w_WAWsfGi73FMtCVtZfWN5CAHtChs_hSkNCA8sbhi7gPwN5Vs1fWNIQAgtBlqQFcM1CFHTjkwSfAABnvia5xWpoqU4NUu0Uw7dAyTILtiFpuIVGhGa1cWPF2wW-EUsYOWOvnGZuXgMaoM5l4UbJYfPPN9pw-wK-w7tp7I-AlhGLsgT2SdXyNfyFB_sVpQT-2XLv9gB6NtUK7F1fRH6p3cFGy_vABQpr8oTWjgp1ae4tqEB9HO7fhye5ZdYMTOOSwlScQwKlmhG_Ms6C4eRM6i4TjGQ3Fq3YLJW5uykYJhuqFc_GkG0-9JyF3q7Ajq3YLJW5uZIiy0eULtuV.&spm=pc_detail.30350276.202205.1.4f026069ipzj3P&sku_properties=1627207%3A28336
p2074,灰色中筒袜,女款,简约结构中筒版型灰色中筒袜,中筒长袜版型,棉质面料,灰色,纯色,无额外装饰,直接穿脱,https://item.taobao.com/item.htm?abbucket=8&id=992471637915&mi_id=0000lMjKhTItVUtyUnpTiYgoj8CGE1fdnipsshpApJytCa4&ns=1&priceTId=2150409a17691117744956105e1037&skuId=5965123561357&spm=a21n57.imgsearch.item.1&utparam=%7B%22aplus_abtest%22%3A%22c73698303a8eafb0809f78072617a2f8%22%7D&xxc=taobaoSearch
p2075,黑色尖头高跟凉鞋,女款,尖头结构高跟版型黑色尖头高跟凉鞋,凉鞋版型,仿皮面料,黑色,纯色,尖头设计、绑带装饰,直接穿脱,https://item.taobao.com/item.htm?abbucket=8&id=594224890954&mi_id=0000F2Egqr7N-vPImPeHhG0cwzgW0Pv-96f5YyuJwiHvILg&ns=1&priceTId=2150409a17691118316097008e1037&skuId=5022748342143&spm=a21n57.imgsearch.item.1&utparam=%7B%22aplus_abtest%22%3A%22f77ce336b4db21d00ea840f289f1327a%22%7D&xxc=taobaoSearch
p2076,黑色短款皮夹克,女款,短款剪裁皮面质感黑色短款皮夹克,短款修身版型,仿皮面料,黑色,纯色,拉链开合设计,通过拉链穿脱,https://detail.tmall.com/item.htm?abbucket=8&id=684353657291&mi_id=0000hNZqTe2oKko-zLw2LKWeyxBQSNUY1VZQQTSLwuzV-OU&ns=1&priceTId=2150409a17691120494212002e1037&skuId=5066920267885&spm=a21n57.imgsearch.item.1&utparam=%7B%22aplus_abtest%22%3A%2234e62db578b222347c68994166d4d25e%22%7D&xxc=taobaoSearch
p2077,黑色褶皱长裙,女款,褶皱装饰修身结构黑色褶皱长裙,修身长裙版型,棉质面料,黑色,纯色,褶皱装饰设计,套头穿脱,https://detail.tmall.com/item.htm?id=724556099517&mi_id=0000oFe7WFDlQAEfoP1OHXIqIhzdCyYoyB75gj6USujF-8w&sku_properties=1627207%3A15031985&spm=a21xtw.29978518.0.0
p2078,白色运动鞋,女款,系带结构休闲版型白色运动鞋,运动鞋版型,帆布+仿皮面料,白色,纯色+标志,系带装饰设计,通过鞋带穿脱,https://item.taobao.com/item.htm?abbucket=8&id=899333992645&mi_id=0000gTlybpTNPMl7K0dc7sSPyqgwJCBqtQUUaVrA28FDB18&ns=1&priceTId=2150409a17691122288624318e1037&skuId=5919677714169&spm=a21n57.imgsearch.item.6&utparam=%7B%22aplus_abtest%22%3A%22e16a37c59874fc648c3711e4249d0153%22%7D&xxc=taobaoSearch
p2079,黑色西装外套,女款,西装剪裁短款版型黑色西装外套,短款修身版型,聚酯纤维,黑色,纯色,纽扣开合设计,开衫式穿脱，通过纽扣调节松紧,https://detail.tmall.com/item.htm?abbucket=8&id=693700024593&mi_id=0000cih3I0Ixh8uTretBG9NmVXN8vYFolsfnY157mKo3_Bo&ns=1&priceTId=2150445a17691113456404418e1ebb&skuId=5097712082340&spm=a21n57.imgsearch.item.1&utparam=%7B%22aplus_abtest%22%3A%225db29106d6c6794dc3684dbc726613d5%22%7D&xxc=taobaoSearch
p2080,灰黑牛仔短裙,女款,牛仔纹理高腰结构灰黑牛仔短裙,高腰短裙版型,牛仔面料,灰黑色,纯色+牛仔纹理,牛仔纹理装饰,穿脱方便，可调节腰部松紧,https://detail.tmall.com/item.htm?id=678607285459&pisk=gEatDGbRB9Xg3CbCeFjhnCE4k_fhkMVZJRPWoxDMcJeLU8Lc_l20vjw3Hq00GOyYkvw9olVgGIhbKVi4jxDiHqF4e6XlraVa_qu1ETbkte0kBVGshAT1GDGx66c6jcVJFqufEthfOy3-uRh0JxObO6hmgjG_hxOBOvlm1EwjCD9Iwbujh-wjApG-iEtslj_QOvlkCKGjlpiI_bLXfhwbO6hm6qMbhc1LOvljlxMOQtHB1xYYjO2TfYbGEELYJfntHEDpkbU6rDk5GATkrAHKXCVspETbJkDWILH14BDqSAPi6-7y7ViY4ScYBNL_H7zUpXw5kUD_T7qobP_y003sLmU_6OQY9rHtVPipM_PSRjwjDkWJrf3gv0UTbsJQ18DTVVPDwOVK2knrODOvfVquZro75NprK0lYIv25Pe3IcgzUrzHHwLD-ih1d9n-qfXRVvIePTG6SZXHl6ZK20D5E9Yfd9n-qfXlKE1B90noFT&spm=pc_detail.30350276.202205.1.715c1552fcQmKA&sku_properties=1627207%3A38872064
p2081,黑色乐福鞋,女款,套脚结构简约版型黑色乐福鞋,乐福鞋版型,仿皮面料,黑色,纯色,套脚设计,直接穿脱（套脚款式）,https://item.taobao.com/item.htm?abbucket=8&id=782392897421&mi_id=0000Zl4Wdv3iifH7R2ApstryG9dvUkprXAAd6Z1eB-FdizY&ns=1&priceTId=2150409a17691124426206447e1037&skuId=5514230791128&spm=a21n57.imgsearch.item.1&utparam=%7B%22aplus_abtest%22%3A%223ebe2ef63d88b12a81b020611d2710b5%22%7D&xxc=taobaoSearch
p2082,黑色短款西装外套,女款,短款剪裁西装结构黑色短款西装外套,短款修身版型,聚酯纤维,黑色,纯色,纽扣开合设计,开衫式穿脱，通过纽扣调节松紧,https://item.taobao.com/item.htm?abbucket=8&id=684372168826&mi_id=0000MM0AoV_9WjboUFTyrdfl666C8vSIrhepB6iJcOssPsA&ns=1&priceTId=2150409a17691125059477434e1037&skuId=4896092733728&spm=a21n57.imgsearch.item.2&utparam=%7B%22aplus_abtest%22%3A%225b561ad92f2780d6e885d87d119f68f4%22%7D&xxc=taobaoSearch
p2083,黑色褶皱长裙,女款,褶皱装饰宽松结构黑色褶皱长裙,宽松长裙版型,棉质面料,黑色,纯色,褶皱装饰设计,套头穿脱,https://item.taobao.com/item.htm?abbucket=8&id=697835965575&mi_id=0000HBc2xRWqIlf7fGQH25mLi0ZbU8lZGZcnPkw4aAAZfkw&ns=1&priceTId=2150409a17691126114911111e1037&skuId=4944207237894&spm=a21n57.imgsearch.item.1&utparam=%7B%22aplus_abtest%22%3A%22436b00d34bf5381dbe604ff4ed2d3dee%22%7D&xxc=taobaoSearch
p2084,黑色长款大衣,女款,大衣剪裁长款版型黑色长款大衣,长款宽松版型,毛呢面料,黑色,纯色,纽扣开合设计,开衫式穿脱，通过纽扣调节松紧,https://detail.tmall.com/item.htm?id=694531100664&pisk=gpf-YYNT2oqk4wPbXb20x4EPS6U09-byMg7stHxodiIAbGh3zTjhHescvBAhRuSd9ns-tTblR2LCmQ9FEHxkvBQFXrqgs5bPzBR7jlVi3sP5RCoIFYi3GjT69UgkE5n1zBRQvvafPCQPqw0Y14OQkITB-UOBPpObkeLpRBtWdmMX5ntBOM9IcmTe-vTWPH_bkFL-OYtWFI_X8FDIOMOQkZt2RBT5ABaAln8IZyEpc4tn9Tqupi-I5QlIOsLJh-bWcl6PGULJXa1-9XUeyLK1PnEaEWr6hwJdT2lpLa6NYFsSVlvPRtIvyBFmFC_AdGLVN5mJuTbfYn_tJf7WwsCAdKU7NZdJ2dLDCVHXw9sP9LW-8P7XNiWwbLw40EClspKwHmZ5oZKWB9Iu0XtlBZsvIsmmsBSVdMTdc0Iy81f9mVnMXeD7krHELLTq8-3dbry7fFYvjzFKLvJ4uEKgkrHELLT2kh482vke3r5..&spm=pc_detail.30350276.202205.5.796b3cc8rtcY6U&sku_properties=1627207%3A28334
p2085,黑色修身短款上衣,女款,修身剪裁短款结构黑色修身短款上衣,修身短款版型,棉质面料,黑色,纯色,无额外装饰,套头穿脱,https://detail.tmall.com/item.htm?id=691472032400&pisk=g_nxY7xpMQAmRVxW9iYkstdfWV9kkUD42jkCj5Vc5bh-TXIM3qciyRGo6lqiCIltX7GAjqDmCOesZoaZo5V06lHZ9LAHxHDq3lrXtBx3FexGMk7bCG1GF_w_X-60oHCI3lr66N9ShkHqiAXdetZ6euw_BtZ_1RMWeRe1GlNb5__7d7N_ffafFawgCtwb1-NWeJeYhGsb5YN7BJN_1fZ6eYNzClwj1l9-F7ysaIRTNtNGXqADSiZGeks1f0eYPUDbNvDeI-ax3xFJOIiJYrFIh7I6TA6eA5FrAQY-UXuji8l9vQEZaVG_Bb1WsrksybexiBCasmkmX8kvlIH4VSH_WkB6cYEYMyixgtISOYHs-znkdHrYcSgg0AXpiYnxixo-IO_7Do08JmEBYsNirvnTBcRw2XHE4beSOhdf4ponv7XdtWeGlLpR7NzbUO8RBXJylBw3eWvvXN7azLy8tLpR7NzbU8FHHIQN7zJP.&spm=pc_detail.30350276.202205.2.14754d9701hzU7&sku_properties=1627207%3A28341
p2086,黑色修身长裙,女款,修身剪裁长裙结构黑色修身长裙,修身长裙版型,棉质面料,黑色,纯色,无额外装饰,套头穿脱,https://detail.tmall.com/item.htm?id=694851029644&pisk=g9z-DB_OetXoiE7fBUjcKQBPoqCcviVrk8P6-vDkA-eYQRLhau23DXw0p203OTyLJxwJ-uVuOBhQn4iUqvDop2FUBsXGSNVza2u5IObMC-HNi4GSNYi5OnGrsscWq0V9C2uCI9hCGr3t88hHMEAQGshnTbO7dvtXlxlnNUwIFm9j6fuIdJwIcEGK1pMIFY9jcxlMNeTINqNj9bKBRvwQGshnt2MQd01YGxlIRvM9G9HXNvYLqTjdbt7cve8Ukbn-peDvJ8U2S0k6qx8H-Yht23VSHeTQkoD6EdH5bIDErYPowJ7wz4iLbWcLeaL7p5z4Hjw1JFD7g5qi4z_wYc3S3DU7wTQLMyH-fziv91PslXwIvoW9Sb3uDcU846JbNRD8f4PH6TVxXonZGmOpV4qgsyo_PapZnclLEx215E3jAgyUSPHD6dDtt31AMH-EVjRFDBeNgg6ssjHGwwKeYm5qMAfAMH-EVjlxI_BJYHoVg&spm=pc_detail.30350276.202205.1.4e6c3d11Jwr9wl&sku_properties=1627207%3A28334
p2087,黑色长款大衣,女款,大衣剪裁长款版型黑色长款大衣,长款宽松版型,毛呢面料,黑色,纯色,纽扣开合设计,开衫式穿脱，通过纽扣调节松紧,https://detail.tmall.com/item.htm?id=694531100664&pisk=gpf-YYNT2oqk4wPbXb20x4EPS6U09-byMg7stHxodiIAbGh3zTjhHescvBAhRuSd9ns-tTblR2LCmQ9FEHxkvBQFXrqgs5bPzBR7jlVi3sP5RCoIFYi3GjT69UgkE5n1zBRQvvafPCQPqw0Y14OQkITB-UOBPpObkeLpRBtWdmMX5ntBOM9IcmTe-vTWPH_bkFL-OYtWFI_X8FDIOMOQkZt2RBT5ABaAln8IZyEpc4tn9Tqupi-I5QlIOsLJh-bWcl6PGULJXa1-9XUeyLK1PnEaEWr6hwJdT2lpLa6NYFsSVlvPRtIvyBFmFC_AdGLVN5mJuTbfYn_tJf7WwsCAdKU7NZdJ2dLDCVHXw9sP9LW-8P7XNiWwbLw40EClspKwHmZ5oZKWB9Iu0XtlBZsvIsmmsBSVdMTdc0Iy81f9mVnMXeD7krHELLTq8-3dbry7fFYvjzFKLvJ4uEKgkrHELLT2kh482vke3r5..&spm=pc_detail.30350276.202205.5.796b3cc8rtcY6U&sku_properties=1627207%3A28334
p2088,米色高领修身上衣,女款,高领结构修身剪裁米色高领修身上衣,修身长袖版型,针织面料,米色,纯色,高领设计,套头穿脱,https://detail.tmall.com/item.htm?id=694104486433&pisk=g7nEYgO8wHKUTUAm3xqybfiDluELauRXL0N7EYDudWVHwpeu4XGgrgMBJLJz_bFQRk0QEgl_1bsSd0uO4xH-ApEWpkHL2uAXGnirpvERiWNzODSGj-MGKM2k5lxoFQfMGntjQNjb_dRjRzt7uRwuqJV3rlvah8w3qz4hsdyuF6blxbDMQ5ePt9jh-5Vgh8W3q8b3Il28ngfuE7Vgs5euq7cuqdrg68quZbqoaHDnEGyb-dL90giRBvzUivVN0AnaKKF2D5IlqcyEQJDHegjobJzE2m5-724IrxUxAYKPXkMqSl2jpHSamv2qO5GDmGriCAc7kVdRckGZ4ro_-TA0izPESD4NEgDiB74rzXRFJW0I_regST-YCjNipD0we1DnGWr3IPtD3A4o5DUxACjUmqHQA4cJlNEEE2qN4Q58ITqm225lzy2TQS9wQ7zioBlzzurhyaUgDRPXdJ_Ryy2TQS9wQaQ8S5eaGpwC.&spm=pc_detail.30350276.202205.3.796b3cc8tMQTwq&sku_properties=1627207%3A3342098
