itemID,category,title,gender,style,outline,materials,color,pattern,detail,donning/doffing
p1970,outerwear,black cropped coat,Women's,"cropped coat, black",cropped slim fit,wool-blend fabric,black,solid color,button closure,"Cardigan style, adjustable button closure"
p1971,mid_layer_top,red button-front slim-fit sweater,Women's,"button-front slim-fit sweater, red",slim long-sleeve fit,knit fabric,red,solid color,"button detail, no extra embellishment","Cardigan style, adjustable button closure"
p1972,inner_top,white high-neck slim-fit top,Women's,"slim-fit turtleneck top, white",slim long-sleeve fit,cotton fabric,white,solid color,high neck,Pullover
p1973,bottom,brown belt-detail mini skirt,Women's,"belted high-waisted skirt, brown",high-waisted mini skirt fit,cotton-blend fabric,brown,solid color,belted,"Easy to wear, adjustable waist"
p1974,bag,black quilted shoulder bag,Women's,"quilted shoulder bag, black",shoulder bag silhouette,faux leather fabric,black,diamond pattern,"quilted detail, shoulder strap","Single shoulder carry, snap closure"
p1975,shoes,black knee-high boots,Women's,"minimalist knee-high boots, black",knee-high boot silhouette,faux leather fabric,black,solid color,side zipper,Side zipper closure
p1976,outerwear,dark brown faux fur collar cropped jacket,Women's,"faux fur collar color-block jacket, dark brown",cropped slim fit,faux leather and plush,dark brown and faux fur collar color,solid and color-block,"fur collar trim, button closure","Cardigan style, adjustable button closure"
p1977,inner_top,white lace camisole,Women's,lace-trimmed camisole white lace tank top,slim sleeveless fit,lace + cotton,white,solid color,"lace trim, camisole design",Pullover
p1978,bottom,brown button-front shorts,Women's,button-embellished high-waisted brown shorts,high-waisted shorts silhouette,cotton-blend fabric,brown,solid color,"button detail, no extra embellishment","Easy to wear, adjustable waist"
p1979,shoes,gray ankle boots,Women's,"minimalist ankle boots, gray",ankle boot fit,faux leather fabric,gray,solid color,"no extra embellishment, side zipper",Side zipper closure
p1980,outerwear,white faux fur collar blazer,Women's,"faux fur collar blazer, white",cropped slim fit,polyester and plush,white and faux fur collar color,solid and color-block,"fur collar trim, button closure","Cardigan style, adjustable button closure"
p1981,inner_top,white V-neck slim-fit top,Women's,"slim-fit V-neck top, white",slim long-sleeve fit,cotton fabric,white,solid color,V-neck,Pullover
p1982,bottom,light blue jeans,Women's,"slim-fit denim jeans, light blue",slim-fit jeans silhouette,denim fabric,light blue,solid color,"denim texture, no extra embellishment","Easy to wear, adjustable waist"
p1983,shoes,beige pointed-toe high heels,Women's,"pointed-toe high heels, beige",high heels silhouette,faux leather fabric,beige,solid color,pointed toe,Pull-on
p1984,outerwear,brown faux fur collar cropped jacket,Women's,"faux fur collar color-block jacket, brown",cropped slim fit,faux leather and plush,brown and faux fur collar color,solid and color-block,"fur collar trim, button closure","Cardigan style, adjustable button closure"
p1985,inner_top,white lace camisole,Women's,lace-trimmed camisole white lace tank top,slim sleeveless fit,lace + cotton,white,solid color,"lace trim, camisole design",Pullover
p1986,bottom,light blue distressed jeans,Women's,"distressed wide-leg jeans, light blue",loose wide-leg fit,denim fabric,light blue,solid color,distressed texture detail,"Easy to wear, adjustable waist"
p1987,shoes,brown cowboy boots,Women's,"lace-up denim boots, brown",ankle boot fit,denim and faux leather,brown,solid color,lace-up,Lace-up closure
p1988,outerwear,brown faux fur cropped jacket,Women's,"cropped faux fur jacket, brown",cropped slim fit,plush fabric,brown,solid color,button closure,"Cardigan style, adjustable button closure"
p1989,inner_top,white pleated camisole,Women's,"pleated camisole with strap detail, white pleated camisole",slim sleeveless fit,cotton fabric,white,solid color,"pleated detail, camisole design",Pullover
p1990,bottom,brown belt-detail mini skirt,Women's,"belted high-waisted skirt, brown",high-waisted mini skirt fit,cotton-blend fabric,brown,solid color,belted,"Easy to wear, adjustable waist"
p1991,shoes,brown faux fur knee-high boots,Women's,"faux fur knee-high boots, brown",knee-high boot silhouette,plush and faux leather fabric,brown,solid color,side zipper,Side zipper closure
p1992,outerwear,gray faux fur cropped jacket,Women's,"cropped faux fur jacket, gray",cropped slim fit,plush fabric,gray,solid color,button closure,"Cardigan style, adjustable button closure"
p1993,inner_top,white lace camisole,Women's,lace-trimmed camisole white lace tank top,slim sleeveless fit,lace + cotton,white,solid color,"lace trim, camisole design",Pullover
p1994,bottom,black cargo pants,Women's,"loose-fit cargo pants, black",loose cargo silhouette,cotton-blend fabric,black,solid color,pocket detail,"Easy to wear, adjustable waist"
p1995,shoes,black pointed-toe heeled ankle boots,Women's,"pointed-toe high-heeled ankle boots, black",ankle boot fit,faux leather fabric,black,solid color,"pointed toe, side zipper",Side zipper closure
p1996,outerwear,brown faux fur cropped jacket,Women's,"buckled cropped faux fur jacket, brown",cropped slim fit,plush fabric,brown,solid color,"buckle strap detail, button closure","Cardigan style, adjustable button closure"
p1997,inner_top,white high-neck slim-fit top,Women's,"slim-fit turtleneck top, white",slim long-sleeve fit,cotton fabric,white,solid color,high neck,Pullover
p1998,bottom,brown faux fur mini skirt,Women's,"high-waisted faux fur skirt, brown",high-waisted mini skirt fit,plush fabric,brown,solid color,no extra embellishment,"Easy to wear, adjustable waist"
p1999,bag,gray plush shoulder bag,Women's,faux fur shoulder bag grey plush shoulder bag,compact shoulder bag silhouette,plush fabric,gray,solid color,single shoulder strap,"Single shoulder carry, snap closure"
p2000,shoes,brown faux fur knee-high boots,Women's,"faux fur knee-high boots, brown",knee-high boot silhouette,plush and faux leather fabric,brown,solid color,side zipper,Side zipper closure
p2001,outerwear,beige plush cropped jacket,Women's,"buckled cropped faux fur jacket, beige",cropped slim fit,plush fabric,beige,solid color,"buckle strap detail, button closure","Cardigan style, adjustable button closure"
p2002,inner_top,white V-neck chain-detail top,Women's,"chain-detail V-neck top, white",slim long-sleeve fit,cotton with chain trim,white,solid color,"chain detail, V-neck design",Pullover
p2003,bottom,light blue jeans,Women's,"slim-fit denim jeans, light blue",slim-fit jeans silhouette,denim fabric,light blue,solid color,denim texture,"Easy to wear, adjustable waist"
p2004,shoes,black buckled ankle boots,Women's,"buckle ankle boots, black",ankle boot fit,faux leather fabric,black,solid color,"buckle strap detail, side zipper",Side zipper closure
p2005,outerwear,black faux fur cropped jacket,Women's,"V-neck cropped faux fur jacket, black",cropped slim fit,plush fabric,black,solid color,"V-neck design, button closure","Cardigan style, adjustable button closure"
p2006,onepiece,black lace dress,Women's,"long-sleeve lace camisole dress, black",slim-fit dress silhouette,lace + cotton,black,solid color,"lace trim, camisole design",Pullover
p2007,bag,silver sequin shoulder bag,Women's,sequin-embellished one-shoulder silver sequin shoulder bag,shoulder bag silhouette,sequin and faux leather,silver,sequin texture,single shoulder strap,"Single shoulder carry, snap closure"
p2008,shoes,black double-C embellished ankle boots,Women's,logo-embellished ankle boots black double-C logo ankle boots,ankle boot fit,faux leather fabric,black,solid color,"double-C logo detail, side zipper",Side zipper closure
p2009,outerwear,black long coat,Women's,tailored long-line black long coat,long loose silhouette,wool-blend fabric,black,solid color,button closure,"Cardigan style, adjustable button closure"
p2010,inner_top,brown lace camisole,Women's,"lace camisole, brown",slim sleeveless fit,lace + cotton,brown,solid color,"lace trim, camisole design",Pullover
p2011,bottom,black cargo shorts,Women's,utility-style high-waisted black cargo shorts,high-waisted shorts silhouette,cotton-blend fabric,black,solid color,pocket detail,"Easy to wear, adjustable waist"
p2012,shoes,black buckled knee-high boots,Women's,buckle-embellished knee-high black buckle boots,knee-high boot silhouette,faux leather fabric,black,solid color,"buckle strap detail, side zipper",Side zipper closure
p2013,outerwear,brown plaid blazer,Women's,plaid-pattern tailored brown plaid blazer,cropped slim fit,polyester,brown plaid,plaid,button closure,"Cardigan style, adjustable button closure"
p2014,onepiece,brown lace camisole dress,Women's,lace-trimmed camisole brown lace camisole dress,slim-fit dress silhouette,lace + cotton,brown,solid color,"lace trim, camisole design",Pullover
p2015,bottom,black jeans,Women's,slim-fit denim black jeans,slim-fit jeans silhouette,denim fabric,black,solid color,denim texture,"Easy to wear, adjustable waist"
p2016,shoes,leopard print sneakers,Women's,leopard-print lace-up leopard-print sneakers,sneakers silhouette,canvas and faux leather fabric,leopard print,leopard print,lace-up,Lace-up closure
p2017,outerwear,gray faux fur cropped jacket,Women's,"cropped faux fur jacket, gray",cropped slim fit,plush fabric,gray,solid color,button closure,"Cardigan style, adjustable button closure"
p2018,inner_top,burgundy lace camisole,Women's,lace-trimmed camisole burgundy lace camisole top,slim sleeveless fit,lace + cotton,burgundy,solid color,"lace trim, camisole design",Pullover
p2019,bottom,black drawstring wide-leg trousers,Women's,drawstring-waist wide-leg black drawstring wide-leg trousers,loose wide-leg fit,cotton-blend fabric,black,solid color,drawstring detail,"Easy to wear, adjustable waist"
p2020,bag,gray plush shoulder bag,Women's,faux fur shoulder bag grey plush shoulder bag,compact shoulder bag silhouette,plush fabric,gray,solid color,single shoulder strap,"Single shoulder carry, snap closure"
p2021,shoes,black pointed-toe heeled ankle boots,Women's,"pointed-toe high-heeled ankle boots, black",ankle boot fit,faux leather fabric,black,solid color,"pointed toe, side zipper",Side zipper closure
p2022,outerwear,dark gray faux fur cropped jacket,Women's,faux-fur cropped dark gray faux-fur cropped jacket,cropped slim fit,plush fabric,dark gray,solid color,button closure,"Cardigan style, adjustable button closure"
p2023,inner_top,white and brown plaid shirt,Women's,plaid-pattern shirt-style white and brown plaid shirt,loose long-sleeve fit,cotton fabric,white and brown plaid,plaid,button closure,"Shirt-style, button closure"
p2024,bag,gray plush shoulder bag,Women's,faux fur shoulder bag grey plush shoulder bag,compact shoulder bag silhouette,plush fabric,gray,solid color,single shoulder strap,"Single shoulder carry, snap closure"
p2025,shoes,gray ankle boots,Women's,"minimalist ankle boots, gray",ankle boot fit,faux leather fabric,gray,solid color,side zipper,Side zipper closure
p2026,outerwear,beige plush cropped jacket,Women's,faux-fur cropped beige faux-fur cropped jacket,cropped slim fit,plush fabric,beige,solid color,button closure,"Cardigan style, adjustable button closure"
p2027,inner_top,brown striped zip-up top,Women's,striped zip-up brown striped zip-up top,slim long-sleeve fit,cotton-blend fabric,brown striped,striped,zipper closure,Zipper closure
p2028,bottom,brown plaid pleated skirt,Women's,plaid-pattern pleated brown plaid pleated skirt,high-waisted pleated skirt silhouette,polyester,brown plaid,plaid,pleated detail,"Easy to wear, adjustable waist"
p2029,accessory,beige faux fur long socks,Women's,faux-fur texture knee-high beige faux-fur socks,over-the-knee sock fit,plush fabric,beige,solid color,no extra embellishment,Pull-on
p2030,shoes,beige ankle boots,Women's,ankle boot minimalist beige ankle boots,ankle boot fit,faux leather fabric,beige,solid color,side zipper,Side zipper closure
p2031,outerwear,olive green faux fur collar cropped jacket,Women's,faux-fur collar color-block olive green color-block faux-fur collar jacket,cropped slim fit,cotton blend and plush,army green and faux fur collar color,solid and color-block,"fur collar trim, button closure","Cardigan style, adjustable button closure"
p2032,bottom,brown pleated mini skirt,Women's,pleated high-waisted brown pleated mini skirt,high-waisted mini skirt fit,cotton-blend fabric,brown,solid color,ruched detail,"Easy to wear, adjustable waist"
p2033,shoes,black buckled knee-high boots,Women's,buckle-embellished knee-high black buckle boots,knee-high boot silhouette,faux leather fabric,black,solid color,"buckle strap detail, side zipper",Side zipper closure
