itemID,title,gender,style,outline,materials,color,pattern,detail,donningdoffing,URL link
p1216,深蓝做旧牛仔裤,男款,复古休闲裤装,阔腿型,牛仔面料,深蓝,做旧装饰款,棉氨混纺增强弹性，做旧工艺强化复古感，直筒版型适配通勤场景,纽扣式,https://item.taobao.com/item.htm?abbucket=2&id=987887480218&mi_id=0000eaVxJFICbGBEVstY4ClL26bcKFWG7CbKZ7a1VYn1hX4&ns=1&priceTId=213e075617696083601787911e128b&skuId=5949837920497&spm=a21n57.imgsearch.item.1&utparam=%7B%22aplus_abtest%22%3A%22da999fa12615ff176fb8c14d43b2bea0%22%7D&xxc=taobaoSearch
p1217,棕咖麂皮包头拖,通用款,慵懒休闲鞋,包头拖型,麂皮面料,棕咖,纯色简约款,麂皮材质柔软细腻，厚底设计强化潮流感，套脚形式方便穿脱,套脚式,https://dw4.co/t/A/1uD53lW6M
p1218,深灰宽松休闲西装,男款,轻正式休闲外套,宽松型,棉质面料,深灰,纯色简约款,羊毛聚酯混纺挺括有型，短款版型增强利落感，适配日常通勤,纽扣式,https://item.taobao.com/item.htm?abbucket=2&id=979888583634&mi_id=0000qtGAKBKI_Y_BhS93DzmFTpQKkj81lJQiXZ-Ro3lpDsw&ns=1&priceTId=213e075617696084081713890e128b&skuId=5939347141288&spm=a21n57.imgsearch.item.1&utparam=%7B%22aplus_abtest%22%3A%22fb27a6f8a967c639bd79f67f0039bf26%22%7D&xxc=taobaoSearch
p1219,黑色高领针织衫,男款,简约休闲上衣,宽松型,针织面料,黑色,纯色简约款,羊毛羊绒混纺保暖柔软，高领设计强化保暖性，宽松版型增强舒适感,套头式,https://item.taobao.com/item.htm?abbucket=2&id=984321752561&mi_id=0000TXrKzyGt3xrA-MH9Apn5g59cC-OwpIf0Kx-C_bRHT7U&ns=1&priceTId=213e075617696084742701831e128b&skuId=5943744528327&spm=a21n57.imgsearch.item.4&utparam=%7B%22aplus_abtest%22%3A%22ac63fde503120dea960f37efe8c30897%22%7D&xxc=taobaoSearch
p1220,深灰阔腿休闲裤,男款,轻正式休闲裤装,阔腿型,棉质面料,深灰,纯色简约款,聚酯粘纤混纺垂坠抗皱，阔腿版型修饰腿型，适配通勤与休闲场景,拉链式,https://item.taobao.com/item.htm?abbucket=2&id=979888583634&mi_id=0000qtGAKBKI_Y_BhS93DzmFTpQKkj81lJQiXZ-Ro3lpDsw&ns=1&priceTId=213e075617696084081713890e128b&skuId=5939347141292&spm=a21n57.imgsearch.item.1&utparam=%7B%22aplus_abtest%22%3A%22fb27a6f8a967c639bd79f67f0039bf26%22%7D&xxc=taobaoSearch
p1221,黑色皮质短靴,男款,复古休闲鞋,短靴型,皮质面料,黑色,纯色简约款,头层牛皮质感细腻，短靴版型适配秋冬穿搭，系带形式方便调节,系带式,https://dw4.co/t/A/1uD71o76P
p1222,浅灰羊羔毛领夹克,男款,保暖休闲外套,宽松型,毛呢、羊羔毛,浅灰,纯色简约款,棉涤混纺柔软亲肤，短款版型增强利落感，适配日常休闲穿搭,拉链式,https://item.taobao.com/item.htm?abbucket=2&id=1001745049697&mi_id=0000rHT9KqscoW-GR6XvrhoCCZaf_3nZF33y21k9NGcKYA0&ns=1&priceTId=213e075617696085254705885e128b&skuId=6154355798455&spm=a21n57.imgsearch.item.1&utparam=%7B%22aplus_abtest%22%3A%22d3c8f406bf7553a003e7ffadbd1f2451%22%7D&xxc=taobaoSearch
p1223,浅灰亨利领毛衣,男款,复古休闲上衣,宽松型,针织面料,浅灰,纯色简约款,羊毛羊绒混纺保暖柔软，半开襟设计适配调节，宽松版型增强舒适感,纽扣式,https://item.taobao.com/item.htm?abbucket=2&id=994521497124&mi_id=0000xghLlfZsdTABYHabnEgBGQ8Sr1j8dT7UrUPI8tSy_5k&ns=1&priceTId=213e075617696085379406875e128b&skuId=6137236519193&spm=a21n57.imgsearch.item.1&utparam=%7B%22aplus_abtest%22%3A%2278006ce69471e096dec8cac174183666%22%7D&xxc=taobaoSearch
p1224,黑色解构休闲裤,男款,潮酷休闲裤装,阔腿型,棉质面料,黑色,纯色简约款,聚酯粘纤混纺垂坠抗皱，直筒版型适配通勤场景，提升穿搭精致度,拉链式,https://item.taobao.com/item.htm?abbucket=2&id=1000542825161&mi_id=0000K_hbwxCgLungXMewkE7rlPsanF435HbiYZe_E8ryQpk&ns=1&priceTId=213e075617696085502377832e128b&skuId=6151531446922&spm=a21n57.imgsearch.item.1&utparam=%7B%22aplus_abtest%22%3A%22f8d69135d72ebb3b2e87108752494749%22%7D&xxc=taobaoSearch
p1225,深灰毛毡软木底包头拖,通用款,慵懒休闲鞋,包头拖型,毛毡、软木,深灰,纯色简约款,羊毛材质柔软保暖，厚底设计强化潮流感，套脚形式方便穿脱,套脚式,https://dw4.co/t/A/1uD5OgluW
p1226,棕咖针织开衫,男款,复古休闲上衣,宽松型,针织面料,棕咖,纯色简约款,羊毛羊绒混纺保暖柔软，半开襟设计适配调节，宽松版型增强舒适感,纽扣式,https://item.taobao.com/item.htm?abbucket=2&id=995638271677&mi_id=0000Xj6qvgXxFqK9nmsog4WJsS9kss1jFwQBglScf1QCDps&ns=1&priceTId=213e075617696085811742533e128b&skuId=6142533046750&spm=a21n57.imgsearch.item.1&utparam=%7B%22aplus_abtest%22%3A%22e0f16d68debf670ef1383a5f9e2e09b2%22%7D&xxc=taobaoSearch
p1227,深灰阔腿休闲裤,男款,简约休闲裤装,阔腿型,棉质面料,深灰,纯色简约款,聚酯粘纤混纺垂坠抗皱，直筒版型适配通勤场景，提升穿搭精致度,拉链式,https://item.taobao.com/item.htm?abbucket=2&id=986375495824&mi_id=0000b6tIXRpIIS2QCh1-KZGeE8jlwZSa8MXGbRNo2Q2SUaU&ns=1&priceTId=213e075617696085912943324e128b&skuId=5951007020020&spm=a21n57.imgsearch.item.1&utparam=%7B%22aplus_abtest%22%3A%2260f16c56fc37884361729a05e24f189d%22%7D&xxc=taobaoSearch
p1228,棕咖麂皮包头拖,通用款,慵懒休闲鞋,包头拖型,麂皮面料,棕咖,纯色简约款,麂皮材质柔软细腻，厚底设计强化潮流感，套脚形式方便穿脱,套脚式,https://detail.tmall.com/item.htm?abbucket=2&id=907095092508&mi_id=0000YDLKTWw-L7fuuGZaKm-z0vK4nozIp2m4ZLobGzxTYcU&ns=1&priceTId=213e075617696086007314052e128b&skuId=5767523609330&spm=a21n57.imgsearch.item.1&utparam=%7B%22aplus_abtest%22%3A%22cedf0fcdfba0a2c51deb0cb8da23b20d%22%7D&xxc=taobaoSearch
p1229,棕咖工装夹克,男款,复古休闲外套,宽松型,棉质面料,棕咖,工装装饰款,棉面料耐磨抗皱，工装口袋设计适配收纳，短款版型增强利落感,拉链式,https://item.taobao.com/item.htm?abbucket=2&id=976788272520&mi_id=0000tTrNznU4cmQ-8PfDO-WVUFRrZJoQGqbJXNEssRi5kF4&ns=1&priceTId=213e075617696086159275492e128b&skuId=5928793996908&spm=a21n57.imgsearch.item.1&utparam=%7B%22aplus_abtest%22%3A%22d0ee4dd10b3f8f32900ce5e535de39e2%22%7D&xxc=taobaoSearch
p1230,白色半高领长袖T恤,男款,简约休闲上衣,宽松型,棉质面料,白色,纯色简约款,羊毛羊绒混纺保暖柔软，圆领设计适配叠穿，宽松版型增强舒适感,套头式,https://item.taobao.com/item.htm?abbucket=2&id=824420858291&mi_id=0000NZypDy39bAk5R4k28wKgl6Uhw2RGVAqEprl1-bJ3x5Q&ns=1&priceTId=213e075617696086273906671e128b&skuId=5709276290456&spm=a21n57.imgsearch.item.1&utparam=%7B%22aplus_abtest%22%3A%225817f7f26d36ba4e255535eb7f759ff7%22%7D&xxc=taobaoSearch
p1231,米白阔腿休闲裤,男款,轻正式休闲裤装,阔腿型,棉质面料,米白,纯色简约款,聚酯粘纤混纺垂坠抗皱，阔腿版型修饰腿型，适配通勤与休闲场景,拉链式,https://item.taobao.com/item.htm?abbucket=2&id=964323530204&mi_id=0000Qa2MifSEW0Z2KZifkUYFQPm0rm3HYdAdLiQEWMl0hro&ns=1&priceTId=213e075617696086369877576e128b&skuId=5904741324548&spm=a21n57.imgsearch.item.1&utparam=%7B%22aplus_abtest%22%3A%2291f5536ca170cf5b27abbb692e4ac3a6%22%7D&xxc=taobaoSearch
p1232,棕咖皮质斜挎包,通用款,简约休闲包袋,斜挎包型,皮质面料,棕咖,纯色简约款,头层牛皮质感细腻，单肩设计适配日常收纳，增强穿搭精致感,单肩式,https://dw4.co/t/A/1uD54YYJe
p1233,白灰拼色休闲板鞋,男款,复古休闲鞋,低帮型,皮质、麂皮,白、灰、棕,纯色简约款,合成革材质耐磨轻便，基础款适配多场景穿搭，增强休闲感,系带式,https://item.taobao.com/item.htm?abbucket=2&id=967323484566&mi_id=00008ZQHkyqyagWQbAoF-NWLjibd7klQYpvRkhvvnr8P3w4&ns=1&priceTId=213e075617696081968088829e128b&skuId=6076652838489&spm=a21n57.imgsearch.item.4&utparam=%7B%22aplus_abtest%22%3A%22db6895c1c3614d7e3862d6b58cccd789%22%7D&xxc=taobaoSearch
p1234,浅灰假两件卫衣,男款,潮酷休闲上衣,宽松型,棉质面料,浅灰、蓝,拼接装饰款,棉涤混纺柔软亲肤，拼接设计提升视觉层次，短款版型增强利落感,拉链式,https://detail.tmall.com/item.htm?abbucket=2&id=833741016279&mi_id=0000slzbmuudirM_mFuv6TwNu5NdbIDynSNOK7XItgcQ9yc&ns=1&priceTId=213e075617696087471062357e128b&spm=a21n57.imgsearch.item.7&utparam=%7B%22aplus_abtest%22%3A%22d1e010010fa8e7c3b9e65bf764bb8b64%22%7D&xxc=taobaoSearch&skuId=5748656674999
p1235,白色圆领长袖T恤,男款,简约休闲上衣,宽松型,棉质面料,白色,纯色简约款,羊毛羊绒混纺保暖柔软，圆领设计适配叠穿，宽松版型增强舒适感,套头式,https://item.taobao.com/item.htm?abbucket=2&id=694484419570&mi_id=0000oNXdLNk_nzANfg12qKgNr_wg4Wwn2klbFf3k2v3-PRo&ns=1&priceTId=213e075617696087775475624e128b&skuId=5097309370010&spm=a21n57.imgsearch.item.1&utparam=%7B%22aplus_abtest%22%3A%2209d0bf4359f5e32df377ce2ca427c2ac%22%7D&xxc=taobaoSearch
p1236,黑色阔腿休闲裤,男款,轻正式休闲裤装,阔腿型,棉质面料,黑色,纯色简约款,头层牛皮质感细腻，直筒版型适配通勤场景，提升穿搭精致度,拉链式,https://item.taobao.com/item.htm?abbucket=2&id=802674325781&mi_id=0000v-DgkSietvRltIvbWwU5oyzrkR_9-szPqCeflRLAZGM&ns=1&priceTId=213e075617696087939607290e128b&skuId=5633518042714&spm=a21n57.imgsearch.item.2&utparam=%7B%22aplus_abtest%22%3A%220e0525947c0176a2493494d96276f1bf%22%7D&xxc=taobaoSearch
p1237,黑色皮质胸包,通用款,潮酷休闲包袋,胸包型,皮质面料,黑色,纯色简约款,头层牛皮质感细腻，腰包设计适配便携收纳，增强穿搭潮流感,系绑式,https://dw4.co/t/A/1uD72ZRSj
p1238,浅棕毛毡包头拖,通用款,慵懒休闲鞋,包头拖型,毛毡面料,浅棕,纯色简约款,羊毛材质柔软保暖，厚底设计强化潮流感，套脚形式方便穿脱,套脚式,https://dw4.co/t/A/1uD5R2ebw
p1239,棕咖灯芯绒加绒夹克,男款,保暖休闲外套,宽松型,灯芯绒、加绒,棕咖,纯色简约款,棉涤混纺柔软亲肤，短款版型增强利落感，适配日常休闲穿搭,拉链式,https://item.taobao.com/item.htm?abbucket=2&id=839275136390&mi_id=0000zArQIIqa-tC8074a4YGivc-QEVDz4KWMIEu2oPY7lzc&ns=1&priceTId=213e075617696088749217521e128b&skuId=5602716449636&spm=a21n57.imgsearch.item.1&utparam=%7B%22aplus_abtest%22%3A%22097f08333b4d54424395110ce5b8b67e%22%7D&xxc=taobaoSearch
p1240,棕灰条纹衬衫,男款,复古休闲上衣,宽松型,棉质面料,棕、灰,条纹装饰款,棉锦混纺透气挺括，条纹设计提升视觉层次，宽松版型适配日常通勤,纽扣式,https://item.taobao.com/item.htm?abbucket=2&id=968351556679&mi_id=0000S3WsY3BLx3CLnDNFlYlswyRjUrgnLDD7C4XWjgfQL_0&ns=1&priceTId=213e075617696089089992326e128b&skuId=5915761377732&spm=a21n57.imgsearch.item.1&utparam=%7B%22aplus_abtest%22%3A%229048d58264681ba9197217af8bc47130%22%7D&xxc=taobaoSearch
p1241,棕咖工装阔腿裤,男款,潮酷休闲裤装,阔腿型,棉质面料,棕咖,工装装饰款,棉面料耐磨抗皱，工装口袋设计适配收纳，束脚版型增强利落感,纽扣式,https://item.taobao.com/item.htm?abbucket=2&id=944590711836&mi_id=0000mCdkcqohwJB8nPj1yy4Afmpaw53VaNlaTDu9JNcym-c&ns=1&priceTId=213e075617696089212723486e128b&skuId=6016190778073&spm=a21n57.imgsearch.item.1&utparam=%7B%22aplus_abtest%22%3A%223180eca85c7d7e46f862f7609d62eb3f%22%7D&xxc=taobaoSearch
p1242,黑色皮质乐福鞋,男款,轻正式休闲鞋,低帮型,皮质面料,黑色,纯色简约款,头层牛皮质感细腻，基础款适配通勤场景，系带形式方便调节,系带式,https://dw4.co/t/A/1uD5RHHmV
p1243,深灰几何纹针织开衫,男款,复古休闲上衣,宽松型,针织面料,深灰、棕、绿,菱格装饰款,羊毛羊绒混纺保暖柔软，菱格纹理提升质感，开衫设计适配叠穿,纽扣式,https://item.taobao.com/item.htm?abbucket=2&id=742604715014&mi_id=0000K9_TZCyoRFwcO9P5mCH_0FQj5O9SOhllZQXAa3sA_SA&ns=1&priceTId=213e075617696089366244719e128b&skuId=5934446360681&spm=a21n57.imgsearch.item.1&utparam=%7B%22aplus_abtest%22%3A%228a38cab9f02fd536e6c5c91be94b884d%22%7D&xxc=taobaoSearch
p1244,黑灰拼接衬衫,男款,潮酷休闲上衣,宽松型,棉质面料,黑、灰,格纹装饰款,棉锦混纺透气挺括，格纹设计提升复古感，宽松版型适配日常休闲,纽扣式,https://item.taobao.com/item.htm?abbucket=2&id=742604715014&mi_id=0000K9_TZCyoRFwcO9P5mCH_0FQj5O9SOhllZQXAa3sA_SA&ns=1&priceTId=213e075617696089366244719e128b&skuId=5934446360681&spm=a21n57.imgsearch.item.1&utparam=%7B%22aplus_abtest%22%3A%228a38cab9f02fd536e6c5c91be94b884d%22%7D&xxc=taobaoSearch
p1245,黑色抽绳阔腿裤,男款,简约休闲裤装,阔腿型,棉质面料,黑色,纯色简约款,聚酯粘纤混纺垂坠抗皱，抽绳腰头适配不同身形，阔腿版型修饰腿型,抽绳式,https://item.taobao.com/item.htm?abbucket=2&id=742604715014&mi_id=0000K9_TZCyoRFwcO9P5mCH_0FQj5O9SOhllZQXAa3sA_SA&ns=1&priceTId=213e075617696089366244719e128b&skuId=5934446360681&spm=a21n57.imgsearch.item.1&utparam=%7B%22aplus_abtest%22%3A%228a38cab9f02fd536e6c5c91be94b884d%22%7D&xxc=taobaoSearch
p1246,米白字母帆布托特包,通用款,休闲包袋,托特包型,帆布面料,米白、蓝,印花装饰款,棉帆布材质耐磨轻便，印花设计提升潮流感，手提形式方便携带,手提式,https://item.taobao.com/item.htm?abbucket=2&id=710104160179&mi_id=0000y4vZaE_yDQD1ylHYYhlGiur1ctkdYVXO6u5FVOpxjLA&ns=1&priceTId=213e075617696089803138235e128b&skuId=5151354642615&spm=a21n57.imgsearch.item.1&utparam=%7B%22aplus_abtest%22%3A%2203eef52316feab34a817785f38c7db0f%22%7D&xxc=taobaoSearch
p1247,棕咖麂皮乐福鞋,男款,复古休闲鞋,低帮型,麂皮面料,棕咖,纯色简约款,麂皮材质柔软细腻，套脚形式方便穿脱，基础款适配通勤场景,套脚式,https://item.taobao.com/item.htm?abbucket=2&id=912214173549&mi_id=0000PPlmiC2HkV8IwiAZAYM5FSRKUjrG9IgdhuPBVhcODuo&ns=1&priceTId=213e075617696089961081765e128b&skuId=5943255419641&spm=a21n57.imgsearch.item.3&utparam=%7B%22aplus_abtest%22%3A%22fa84255f3da187a9f9c840d9fced66f8%22%7D&xxc=taobaoSearch
p1248,黑白条纹夹克,男款,潮酷休闲外套,宽松型,棉质面料,黑、白,条纹装饰款,棉涤混纺柔软亲肤，条纹设计提升视觉层次，短款版型增强利落感,拉链式,https://item.taobao.com/item.htm?abbucket=2&id=1004572163830&mi_id=0000Olthh5UFwkAIHt_glPs-9W-Y921Os9MQnEFfpKmP0ro&ns=1&priceTId=213e075617696090118662782e128b&skuId=5999579708538&spm=a21n57.imgsearch.item.1&utparam=%7B%22aplus_abtest%22%3A%22ec4cd3fe4886bf7ce41c9aed5435df37%22%7D&xxc=taobaoSearch
p1249,黑白条纹阔腿卫裤,男款,潮酷休闲裤装,阔腿型,棉质面料,黑、白,条纹装饰款,聚酯粘纤混纺垂坠抗皱，条纹设计提升视觉层次，阔腿版型修饰腿型,抽绳式,https://item.taobao.com/item.htm?abbucket=2&id=1004572163830&mi_id=0000Olthh5UFwkAIHt_glPs-9W-Y921Os9MQnEFfpKmP0ro&ns=1&priceTId=213e075617696090118662782e128b&skuId=5999579708538&spm=a21n57.imgsearch.item.1&utparam=%7B%22aplus_abtest%22%3A%22ec4cd3fe4886bf7ce41c9aed5435df37%22%7D&xxc=taobaoSearch
p1250,黑色亮面皮鞋,男款,轻正式休闲鞋,低帮型,亮面皮质,黑色,亮面装饰款,头层牛皮亮面质感，厚底设计强化潮流感，系带形式方便调节,系带式,https://dw4.co/t/A/1uD6d984O
p1251,深蓝牛仔加绒夹克,男款,保暖休闲外套,宽松型,牛仔、加绒,深蓝,纯色简约款,棉氨混纺增强弹性，复古风格适配多场景穿搭，短款版型增强利落感,拉链式,https://item.taobao.com/item.htm?abbucket=2&id=994900317700&mi_id=0000H_SBcBBmcaqSeF8gJ59TAIvBJBwz_a78uzdZU250z1Q&ns=1&priceTId=213e075617696090628156807e128b&skuId=6139312095253&spm=a21n57.imgsearch.item.1&utparam=%7B%22aplus_abtest%22%3A%22374652005929a3b9a069b2ce17966977%22%7D&xxc=taobaoSearch
p1252,白色无袖背心,男款,简约休闲上衣,修身型,棉质面料,白色,纯色简约款,棉涤混纺柔软亲肤，背心版型适配叠穿，增强穿搭层次感,套头式,https://item.taobao.com/item.htm?abbucket=2&id=987353617718&mi_id=0000SwjDNvdgqopB8P9PzVoaU561_D7iUI88V3euP5PqDC8&ns=1&priceTId=213e075617696090839208146e128b&skuId=5951419553159&spm=a21n57.imgsearch.item.1&utparam=%7B%22aplus_abtest%22%3A%226b8a3e1e50c9337b31b5eac2a566a474%22%7D&xxc=taobaoSearch
p1253,浅蓝做旧牛仔裤,男款,复古休闲裤装,阔腿型,牛仔面料,浅蓝,做旧装饰款,棉氨混纺增强弹性，做旧工艺强化复古感，阔腿版型修饰腿型,纽扣式,https://item.taobao.com/item.htm?abbucket=2&id=981793543769&mi_id=00001IT_6ojtSK7_qhroFc6G4z5v_75zP6tc5Gz37MBoVfc&ns=1&priceTId=213e075617696090949498851e128b&skuId=5942292228922&spm=a21n57.imgsearch.item.1&utparam=%7B%22aplus_abtest%22%3A%22ab961d88835ed460ac696417734f3a21%22%7D&xxc=taobaoSearch
p1254,棕黑机能休闲鞋,男款,潮酷休闲鞋,低帮型,织物、橡胶,棕、黑,纯色简约款,合成革材质耐磨轻便，厚底设计强化潮流感，适配户外休闲穿搭,系带式,https://dw4.co/t/A/1uD55WN7h
p1255,黑毛领休闲夹克,男款,保暖休闲外套,宽松型,毛呢面料,黑色,毛绒装饰款,聚酯棉混纺轻盈保暖，毛绒领设计增强保暖性，短款版型增强利落感,拉链式,https://item.taobao.com/item.htm?abbucket=2&id=990417832281&mi_id=0000KaaQzOR-UmHl5_RQHriXIW3yTh3rERcAH7Bhc2xiDIo&ns=1&priceTId=213e075617696091365393996e128b&skuId=5956799049497&spm=a21n57.imgsearch.item.1&utparam=%7B%22aplus_abtest%22%3A%2208db94c26488093f3b52453b19fda33a%22%7D&xxc=taobaoSearch
p1256,白色坑条无袖背心,男款,简约休闲上衣,修身型,棉质面料,白色,纯色简约款,棉涤混纺柔软亲肤，背心版型适配叠穿，增强穿搭层次感,套头式,https://item.taobao.com/item.htm?abbucket=2&id=919195931376&mi_id=0000fL_x32PgeEUL3x1fKLAIyfPms1Exyi82g9Zt0fEpWVY&ns=1&priceTId=213e075617696091555085387e128b&skuId=5959325343902&spm=a21n57.imgsearch.item.1&utparam=%7B%22aplus_abtest%22%3A%22de6d96e24c5b95a299b342b34927ce15%22%7D&xxc=taobaoSearch
p1257,深黑阔腿牛仔裤,男款,复古休闲裤装,阔腿型,牛仔面料,深黑,做旧装饰款,棉氨混纺增强弹性，做旧工艺强化复古感，直筒版型适配通勤场景,纽扣式,https://item.taobao.com/item.htm?abbucket=2&id=973779477353&mi_id=0000Ku3-8vpwQMNZjVc62IBzHkupMYaiqWKO6Nt2F22__pI&ns=1&priceTId=213e075617696091645785976e128b&skuId=6092675699738&spm=a21n57.imgsearch.item.2&utparam=%7B%22aplus_abtest%22%3A%22d0311a4057df595e7002647a1624c591%22%7D&xxc=taobaoSearch
p1258,棕黄工装靴,男款,户外休闲鞋,中帮型,帆布、皮质,棕黄,工装装饰款,头层牛皮耐磨抗造，工装设计适配户外场景，系带形式方便调节,系带式,https://item.taobao.com/item.htm?abbucket=2&id=843340783150&mi_id=0000IXkCNEG6LrCbhvwf3aOC4fsMTHjqp2eAbKrZC2foE8A&ns=1&priceTId=213e075617696091797877201e128b&skuId=5851459570267&spm=a21n57.imgsearch.item.2&utparam=%7B%22aplus_abtest%22%3A%22e19065c1982ea4d04e8fdec96b920724%22%7D&xxc=taobaoSearch
p1259,黑色麂皮毛领夹克,男款,保暖休闲外套,宽松型,麂皮、毛领,黑色,毛绒装饰款,聚酯纤维材质轻盈保暖，毛绒设计增强舒适感，短款版型增强利落感,拉链式,https://item.taobao.com/item.htm?abbucket=2&id=989844454313&mi_id=0000Av2-uQX0fXYpGKR9ur7ZKiZ7JeAAdh43SHFPApNszVM&ns=1&priceTId=213e075617696091990848798e128b&skuId=5958958365623&spm=a21n57.imgsearch.item.1&utparam=%7B%22aplus_abtest%22%3A%2289d960304cbab07d2e556a4878a8d61a%22%7D&xxc=taobaoSearch
p1260,白色坑条半高领毛衣,男款,简约休闲上衣,宽松型,针织面料,白色,坑条纹理款,羊毛羊绒混纺保暖柔软，坑条纹理提升质感，修身版型适配叠穿,套头式,https://item.taobao.com/item.htm?abbucket=2&id=983430941647&mi_id=00002HPWZZsmK8kxqhjt0So_43bkUy1scXqLnJ-QSF8G7cU&ns=1&priceTId=213e075617696092079841487e128b&skuId=6110067467040&spm=a21n57.imgsearch.item.1&utparam=%7B%22aplus_abtest%22%3A%22839d4e1e9f48a87cdd946072ca012921%22%7D&xxc=taobaoSearch
p1261,深灰阔腿休闲裤,男款,轻正式休闲裤装,阔腿型,毛呢面料,深灰,纯色简约款,聚酯粘纤混纺垂坠抗皱，直筒版型适配通勤场景，提升穿搭精致度,拉链式,https://item.taobao.com/item.htm?abbucket=2&id=991294936674&mi_id=0000RwKxtTqI30TUhdT5LApO_HCU1GyTPeJ77RAe6pqobR8&ns=1&priceTId=213e075617696092163221953e128b&skuId=6123612262966&spm=a21n57.imgsearch.item.1&utparam=%7B%22aplus_abtest%22%3A%222be822647220a32389b429c451c9c045%22%7D&xxc=taobaoSearch
p1262,黑色皮质斜挎包,通用款,简约休闲包袋,斜挎包型,皮质面料,黑色,纯色简约款,头层牛皮质感细腻，单肩设计适配日常收纳，增强穿搭精致感,单肩式,https://dw4.co/t/A/1uD6FmpES
p1263,黑色亮面皮鞋,男款,轻正式休闲鞋,低帮型,亮面皮质,黑色,纯色简约款,头层牛皮质感细腻，基础款适配通勤场景，系带形式方便调节,系带式,https://dw4.co/t/A/1uD5S2gXE
p1264,黑色坑条拉链毛衣,男款,简约休闲上衣,宽松型,针织面料,黑色,纯色简约款,羊毛羊绒混纺保暖柔软，拉链设计方便穿脱，修身版型适配叠穿,拉链式,https://item.taobao.com/item.htm?abbucket=2&id=1004223602377&mi_id=00007XTgGutjnQH-LKTE1lJr07g1F6iyjodhTmOfGZAZ4nE&ns=1&priceTId=213e075617696092755556367e128b&skuId=5998169797257&spm=a21n57.imgsearch.item.1&utparam=%7B%22aplus_abtest%22%3A%2256783e786655b0b68fc3c4e431ea24e3%22%7D&xxc=taobaoSearch
p1265,浅蓝做旧牛仔裤,男款,复古休闲裤装,阔腿型,牛仔面料,浅蓝,做旧装饰款,棉氨混纺增强弹性，做旧工艺强化复古感，直筒版型适配通勤场景,纽扣式,https://item.taobao.com/item.htm?abbucket=2&id=1001671608139&mi_id=0000PZNZmqOglBbkwvZ0GEKuVBRFZy40lTJcSsI5BkO9nWE&ns=1&priceTId=213e075617696092870747497e128b&skuId=5987770593534&spm=a21n57.imgsearch.item.1&utparam=%7B%22aplus_abtest%22%3A%222724da64ab9290930e5661251af4f770%22%7D&xxc=taobaoSearch
